demonstration	test_sentence	response
Some industry groups consistently weather the storm better than others	The company could command a good price in the market	the company could command a price in the market
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Las Vegas has seen nothing quite like it before	las vegas has seen nothing like it before
Now it is their fellow Turks arriving as refugees from Bulgaria	But such a combination also presents great risks	fail to follow
The key here is the ambition of state Attorney General John Van de Kamp	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The two sides now are accusing each other of lying	the two sides now are accusing each other
Giant has interests in cement making and newsprint	Two segments posted lower earnings for the quarter	two segments posted
It arrived just as the regulator handling such operations was retiring	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed surprisingly strong margins on sales
Drug companies lost a major liability case	He had been associate professor in the department of finance at Seton Hall University	he had been associate professor at seton hall university
Waxman sells a variety of hardware products for the home repair market	But markets can operate with greater or lesser efficiency	markets can operate
Opponents show that there are already more funds available than commendable reform efforts	The bank is now aggressively marketing retail services at its domestic branches	the bank is now aggressively marketing
Housing has been weak all year and especially so in the past five months	Timber stocks got a big boost	fail to follow
The team then proposed modifications in their work process to management	Estimated volume was a very light one million ounces	fail to follow
Most analysts had expected a sharper decline after the steep rise in August	Neither disclosed details pending board meetings next month	pending board meetings next month
Connaught is a biotechnology research and vaccine manufacturing concern	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed
Never once did she gasp for air or mop her brow	He cut her hair	he cut
The company earns about half its revenue overseas and plans further expansion	Measures of manufacturing activity fell more than the overall measures	manufacturing activity fell more than overall measures
It was the highest bid in history for a work of art	Blue chips led the march up in heavy trading	blue chips led
The company earns about half its revenue overseas and plans further expansion	The Vatican was in the red last year	fail to follow
Analysts expect others to show a similar pattern	The figures occasionally include incomplete transactions in restricted stock	the figures occasionally include incomplete transactions
Most analysts had expected a sharper decline after the steep rise in August	The election was by secret ballot in the General Assembly	the election was in the general assembly
Recruiter Donald Clark does note an increase in searches for minority candidates	The Northeast has been holding its own in the population race	the northeast has been holding its own
But even a little appeal has a lot of attraction these days	Ideologues on the other side of the border can also slow the process	fail to follow
Wang had previously forecast a loss	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain
It was the highest bid in history for a work of art	The thrift and the holders had suspended their lawsuits as part of the agreement	the thrift and the holders had suspended their lawsuits
