demonstration	test_sentence	response
Wang had previously forecast a loss	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
He had been associate professor in the department of finance at Seton Hall University	Several fund managers expect a rough market this morning before prices stabilize	several fund managers expect
They looked at the miniature and saw a giant folly	Rumors of Soviet interest also pushed up the prices of soybean futures contracts	fail to follow
Recruiter Donald Clark does note an increase in searches for minority candidates	Institutional investors mostly remained on the sidelines Tuesday	institutional investors mostly remained
Drug companies lost a major liability case	He does this in at least three of his solo pieces	he does this in three solo pieces
Size and weight considerations also have limited screen displays	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners by clients seeking recovery of funds are increasingly
These big stocks greatly influence the Nasdaq Composite Index	Some Wall Street firms monitor for recordkeeping purposes	some wall street firms monitor
You already know the answer	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
Analysts expect others to show a similar pattern	It is hoped that other Japanese would then follow the leader	it is hoped that others would follow the leader
The company rejected those past proposals	But slow sales forced Ford to kill the brand just last week	fail to follow
Ashland had a loss	Innocent bystanders often are the victims	innocent bystanders often are
That means huge travel bills	Japanese government bonds showed little change	showed little change
Miss Brady is deputy director of the Russian Research Foundation in London	They did me some good	they did me
These big stocks greatly influence the Nasdaq Composite Index	It added that no discussions about such a sale are under way	it added that no discussions about
The engine plant may encompass plans for a joint components venture with Jaguar	Fannie Mae makes a secondary market in home loans	fannie mae makes
Giant has interests in cement making and newsprint	The education establishment will fight against common sense every inch of the way	the education establishment will
These big stocks greatly influence the Nasdaq Composite Index	He cut her hair	he cut
Opponents show that there are already more funds available than commendable reform efforts	Traders can vary their strategies and execute their orders in any one of them	traders can vary their strategies and execute their orders
It arrived just as the regulator handling such operations was retiring	The journalistic consensus was that the earthquake made the World Series seem unimportant	the journalistic consensus was that the earthquake made seem unimportant
These revised figures also may explain some of the recent strength of the dollar	Now the Alley has moved ahead on both artistic and financial fronts	now the alley has moved ahead
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The journalistic consensus was that the earthquake made the World Series seem unimportant	fail to follow
Civil suits against planners by clients seeking recovery of funds are increasingly common	Innocent bystanders often are the victims	fail to follow
Drug companies lost a major liability case	But other rake makers have their doubts	other rake makers have their doubts
Simpson is an auto parts maker	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is
