demonstration	test_sentence	response
Opponents show that there are already more funds available than commendable reform efforts	Some Wall Street firms monitor for recordkeeping purposes	some wall street firms monitor
The company earns about half its revenue overseas and plans further expansion	Futures prices showed modest changes in light trading volume	futures prices showed changes in light trading volume
Most analysts had expected a sharper decline after the steep rise in August	Recent data from New York City provide more of the picture	data from new york city provide more of the picture
It arrived just as the regulator handling such operations was retiring	Scientists also are exploring memory and perception with the new machines	scientists also exploring memory and perception with new machines
It was the highest bid in history for a work of art	All this is causing convulsions in professional football	all this is causing convulsions
It also licenses optically based data storage and retrieval devices	Stock prices fell sharply in active trading	stock prices fell sharply
Employees wore identification badges listing not only their names but also their dates of hire	Opponents show that there are already more funds available than commendable reform efforts	opponents show that there are already more funds available
The mining zone has thus remained one of the most desolate places in Africa	She has lots of opinions	fail to follow
The team then proposed modifications in their work process to management	It was all over the place	fail to follow
Some industry groups consistently weather the storm better than others	Your paper needs a serious reality check	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	Both firms are in New York	both firms are
Giant has interests in cement making and newsprint	Columbia announced the results after the close of the stock market	columbia announced
The recent sharp stock market decline exacerbated those concerns	The above represents a triumph of either apathy or civility	the above represents a triumph
Recruiter Donald Clark does note an increase in searches for minority candidates	He is a lawyer with a string of academic degrees	he is a lawyer
The dispute was the subject of a Wall Street Journal article in August	But the deal fell apart last week for lack of financing	the deal fell apart last week
The company rejected those past proposals	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The election was by secret ballot in the General Assembly	fail to follow
The report of the bankruptcy filing stunned Hollywood executives and investors	It was the highest bid in history for a work of art	it was the highest bid in history
Waxman sells a variety of hardware products for the home repair market	Not only Californians but all Americans would pay if this thing passed	all americans would pay
Only now is it undergoing a badly needed facelift	The Pentagon is a haunted house	the pentagon is haunted
The legal fight was the subject of a Wall Street Journal story yesterday	This starts in the construction phase through the use of minority contractors and local workers	this starts in the construction phase
He expects Citicorp to take a similar step this year	Timber stocks got a big boost	stocks got a big boost
The recent sharp stock market decline exacerbated those concerns	The Old Crowd is deeply concerned by the backlash from all this	the old crowd is deeply concerned
The engine plant may encompass plans for a joint components venture with Jaguar	Cost is a key consideration because of the global sweep of the financial markets	cost is a key consideration
