demonstration	test_sentence	response
The two are also signing a trade agreement	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed as contracts reacted to news
The recent sharp stock market decline exacerbated those concerns	Most of the loans in question are to Third World countries in South America	fail to follow
He had been associate professor in the department of finance at Seton Hall University	The average recession lasts about a year	the average recession lasts
It arrived just as the regulator handling such operations was retiring	This phenomenon often makes stock prices swing wildly at the end of the trading session	this phenomenon often makes stock prices swing wildly at the end of the trading
The key here is the ambition of state Attorney General John Van de Kamp	The scientists have experimented on the tiny neck arteries of rats	the scientists have experimented
It is hoped that other Japanese would then follow the leader	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	fail to follow
He had been associate professor in the department of finance at Seton Hall University	They are more sophisticated this time	fail to follow
It arrived just as the regulator handling such operations was retiring	The main argument for growth stocks is their usually superior performance in a slowing economy	the main argument for growth stocks is usually superior performance in a slowing economy
These revised figures also may explain some of the recent strength of the dollar	The Senate Commerce Committee already has approved similar legislation	the senate commerce committee already has approved
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	They lied to me on the recruiting trip	they lied to me
Some industry groups consistently weather the storm better than others	He should chop out both unconstitutional provisions and budget pork	he should chop both unconstitutional provisions and budget pork
Now it is their fellow Turks arriving as refugees from Bulgaria	Many small investors went for the safety of money market funds	many small investors safety money market funds
It also licenses optically based data storage and retrieval devices	Names are resigning at an even faster pace this year	names are resigning
Simpson is an auto parts maker	He is our most dangerous enemy	he is
Only now is it undergoing a badly needed facelift	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	both executives left the company
Employees wore identification badges listing not only their names but also their dates of hire	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume
It is hoped that other Japanese would then follow the leader	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain some of the recent strength
The legal fight was the subject of a Wall Street Journal story yesterday	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was
They looked at the miniature and saw a giant folly	Continental Air replaced its top executive for the sixth time in as many years	continental air replaced its top executive
It was the highest bid in history for a work of art	Brand loyalty was stronger among older consumers in the Journal survey	brand loyalty was
Developers are also eyeing the real estate portfolios of major corporations	Uncertainty dogs every aspect of their lives	uncertainty dogs
Never once did she gasp for air or mop her brow	Illinois Company Investments had been trimming its ranks until last summer	illinois company investments had been trimming its ranks
East Bloc pollution data typically have been state secrets	Their report galvanized other molecular biologists	their report galvanized
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The pool invested idle cash for many state agencies and local governments	the pool invested
