demonstration	test_sentence	response
The company reported good gains in all of its divisions	Bond prices posted strong gains as investors went on a bargain hunt	bond prices posted
It arrived just as the regulator handling such operations was retiring	Small business is bracing for an avalanche of similar proposals next year	small business is bracing for an avalanche of proposals next year
Most analysts had expected a sharper decline after the steep rise in August	Investors with a heavy tax load should take out their calculators	investors should take out their calculators
Most earn high ratings from credit agencies	We were out of the box	out of the box
Other network applications have very different goals	At least it has a little dash	at least it has
The key here is the ambition of state Attorney General John Van de Kamp	Retailers could get a boost this year from the calendar	fail to follow
Waxman sells a variety of hardware products for the home repair market	Several fund managers expect a rough market this morning before prices stabilize	several fund managers expect
Now it is their fellow Turks arriving as refugees from Bulgaria	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
Wang had previously forecast a loss	Kyle manufactures electronic components	fail to follow
He had been associate professor in the department of finance at Seton Hall University	They currently have large orders for cargo planes	they currently have
It was the highest bid in history for a work of art	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is
Ashland had a loss	It belonged to her grandfather	it belonged
Those current holders would also receive minority interests in the new company	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded accusations
Size and weight considerations also have limited screen displays	But sophistication has its limits	but sophistication has its
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Japan is a major target for the Soviets	japan is a major target
Housing has been weak all year and especially so in the past five months	Several fund managers expect a rough market this morning before prices stabilize	fail to follow
Giant has interests in cement making and newsprint	Moscow and Kabul must have found that information useful	moscow and kabul have
Analysts had mixed responses to the results	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
It is hoped that other Japanese would then follow the leader	The current ruble rate has long been out of line with the black market	the current ruble rate has long been out of line
It was the highest bid in history for a work of art	Los Angeles will be the site of a new entertainment division for the ad agency	los angeles will be
That means huge travel bills	Both the Peasants and Rural Solidarity are forming new political parties for farmers	new political parties for farmers
Most earn high ratings from credit agencies	But Chairman Gonzalez is a genuine maverick	chairman gonzalez is
Employees wore identification badges listing not only their names but also their dates of hire	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
He expects Citicorp to take a similar step this year	The quake postponed the third and fourth games of the World Series	the quake postponed the world series
