demonstration	test_sentence	response
East Bloc pollution data typically have been state secrets	It has more drug users than Boston has people	fail to follow
The key here is the ambition of state Attorney General John Van de Kamp	Their discomfort is a healthy sign for the rest of us	a healthy sign for the rest of us
You built your career on prejudice and hate	Tokyo stocks rebounded Tuesday from two consecutive daily losses in relatively active dealings	tokyo stocks rebounded in active dealings
The legal fight was the subject of a Wall Street Journal story yesterday	Sierra Tucson operates an addiction treatment center	sierra tucson operates
It also licenses optically based data storage and retrieval devices	The market is still very touchy about rumors and news on pending takeovers	the market is still very touchy
Simpson is an auto parts maker	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges
The two are also signing a trade agreement	But there are no scientific data on this question	but there are no scientific data
It also licenses optically based data storage and retrieval devices	This is not the case	fail to follow
The engine plant may encompass plans for a joint components venture with Jaguar	It also would have reduced mandatory overtime	it also would have reduced
Waxman sells a variety of hardware products for the home repair market	Most other states have enacted similar bans	most other states have enacted
Broader averages also posted modest gains	Panda Motors is one such investment	panda motors is one such
It arrived just as the regulator handling such operations was retiring	Nausea and vomiting are other common side effects	nausea and vomiting are other common effects
The company reported good gains in all of its divisions	An additional benefit is the creation of jobs	an additional benefit is
He had been associate professor in the department of finance at Seton Hall University	One ad features a huge robot carrying a voluptuous woman in a faint	fail to follow
He hit the lanes three years ago on the advice of his doctor	The companies reached an agreement in principle for the sale in August	fail to follow
Repeat customers also can purchase luxury items at reduced prices	But markets can operate with greater or lesser efficiency	markets can operate with greater or lesser efficiency
Most analysts had expected a sharper decline after the steep rise in August	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation for future advances
He expects Citicorp to take a similar step this year	The board will be made up of seven directors of each holding company	the board will be made up of seven directors of each company
Ashland had a loss	Hostile takeovers are quite a new phenomenon	hostile takeovers are quite a new
Connaught is a biotechnology research and vaccine manufacturing concern	Broader market averages were little changed in the latest session	broader market averages were
The company rejected those past proposals	American institutional investors have never had a large appetite for Japanese equities	american institutional investors have never had
East Bloc pollution data typically have been state secrets	These revised figures also may explain some of the recent strength of the dollar	fail to follow
Analysts expect others to show a similar pattern	The egg producers also lobbied the Food and Drug Administration	the egg producers also lobbied
Analysts had mixed responses to the results	But many proponents of Filipino see resistance to the language finally crumbling	but many proponents of filipino see
