demonstration	test_sentence	response
Never once did she gasp for air or mop her brow	But weak car sales raise questions about future demand from the auto sector	fail to follow
They looked at the miniature and saw a giant folly	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal
Waxman sells a variety of hardware products for the home repair market	Borrowed shares on the Amex rose to another record	borrowed shares rose
Those current holders would also receive minority interests in the new company	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	both executives left the company
The engine plant may encompass plans for a joint components venture with Jaguar	Other magazine publishing companies have been moving in the same direction	other magazine publishing companies have been moving
The company earns about half its revenue overseas and plans further expansion	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute shared loyalty to similarity among brands
Waxman sells a variety of hardware products for the home repair market	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was subdued
Ashland had a loss	Banks may contribute more senior debt	banks may contribute more
Most earn high ratings from credit agencies	They will be the next hot magazines	they will be
Analysts had mixed responses to the results	The spinoff should solve a problem for the parent	the spinoff should
The two are also signing a trade agreement	Both revenue figures exclude excise taxes	fail to follow
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains
Drug companies lost a major liability case	Many resorts also are focusing more on the service side of their business	many resorts are focusing more on the service side of their business
The two are also signing a trade agreement	Others had lesser damage and there were no injuries among workers	others had lesser damage and no injuries among workers
East Bloc pollution data typically have been state secrets	The reputed wealth of the Unification Church is another matter of contention	the reputed wealth of the unification church is another matter
The two are also signing a trade agreement	He had been associate professor in the department of finance at Seton Hall University	he had been associate professor in the department of finance
It also licenses optically based data storage and retrieval devices	At least it has a little dash	at least it has a dash
It was the highest bid in history for a work of art	He had been associate professor in the department of finance at Seton Hall University	he had been
It was the highest bid in history for a work of art	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said
Analysts expect others to show a similar pattern	But slow sales forced Ford to kill the brand just last week	but slow sales forced ford to kill the brand
The dispute was the subject of a Wall Street Journal article in August	Utilities management is a major commercial niche	utilities management is
Those current holders would also receive minority interests in the new company	Brand loyalty was stronger among older consumers in the Journal survey	brand loyalty was stronger among older consumers
That means huge travel bills	Yet he has proved more resilient than any of them	yet he has proved
Analysts had mixed responses to the results	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans
