demonstration	test_sentence	response
Connaught is a biotechnology research and vaccine manufacturing concern	Fund selling also picked up at that point	fund selling also picked up
The closely watched funds rate is what banks charge each other on overnight loans	He said that the research team had no financial stake in the drug	fail to follow
But weak car sales raise questions about future demand from the auto sector	They talked of the aftermath	fail to follow
Analysts had mixed responses to the results	Traders can vary their strategies and execute their orders in any one of them	traders can vary their strategies
Waxman sells a variety of hardware products for the home repair market	They promised yet more for really good stuff	they promised more
Broader averages also posted modest gains	Still the Salinger decision created a strong presumption against fair use of unpublished materials	still the salinger decision created a strong presumption against fair use
Wang had previously forecast a loss	They speak volumes about the state of our society at a given moment	they speak volumes about the state of our society
Miss Brady is deputy director of the Russian Research Foundation in London	Hanson is a London producer of consumer and other goods	hanson is
The dispute was the subject of a Wall Street Journal article in August	That could shove a weak economy into recession	could shove economy into recession
Only now is it undergoing a badly needed facelift	The current ruble rate has long been out of line with the black market	the current ruble rate has long been out of line
That means huge travel bills	Bond prices posted strong gains as investors went on a bargain hunt	bond prices posted strong gains
The team then proposed modifications in their work process to management	Each has an equal vote at the monthly meetings	each has a vote at the monthly meetings
Other network applications have very different goals	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
The legal fight was the subject of a Wall Street Journal story yesterday	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was
It is hoped that other Japanese would then follow the leader	No sophisticated professional expects economists to be right all the time	no sophisticated professional expects economists to be right
He hit the lanes three years ago on the advice of his doctor	This phenomenon often makes stock prices swing wildly at the end of the trading session	this often makes stock prices swing wildly at the end of the trading session
The two are also signing a trade agreement	The agreement is subject to government approval	subject to government approval
Connaught is a biotechnology research and vaccine manufacturing concern	The robberies also have set off a controversy involving the airlines	the robberies also have set off
Size and weight considerations also have limited screen displays	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly as trading activity slowed
The report of the bankruptcy filing stunned Hollywood executives and investors	The machine began shipping at the end of last year	the machine began shipping
Never once did she gasp for air or mop her brow	Those viewers find the show confusing	those viewers find the show
Other network applications have very different goals	New telephone lines posted healthy growth	new telephone lines posted
Giant has interests in cement making and newsprint	Wilfred closed its Massachusetts schools earlier this year	wilfred closed
He expects Citicorp to take a similar step this year	He sits down at the piano and plays	he sits down at the piano
