demonstration	test_sentence	response
The team then proposed modifications in their work process to management	Cray made its announcement after the stock market closed	fail to follow
He had been associate professor in the department of finance at Seton Hall University	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is
Analysts expect others to show a similar pattern	The bank is now aggressively marketing retail services at its domestic branches	the bank is now aggressively marketing retail services
He had been associate professor in the department of finance at Seton Hall University	We are the producers of that movie	we are
Ashland had a loss	But some money managers are doing just that	some money managers are doing
He expects Citicorp to take a similar step this year	Chandler might have been predicting the course of his own career	chandler might have been predicting his own career
He had been associate professor in the department of finance at Seton Hall University	The Dutch utility firm serves the Amsterdam and Utrecht areas	the dutch utility firm serves
Ashland had a loss	Accepted theories state that investors require higher returns on riskier investments	accepted theories state
Analysts expect others to show a similar pattern	We are the producers of that movie	we are the producers
Employees wore identification badges listing not only their names but also their dates of hire	Retailers could get a boost this year from the calendar	retailers could get a boost
The company reported good gains in all of its divisions	Those include Rhin et Moselle Vie and Via Assurances	those include
Drug companies lost a major liability case	Other magazine publishing companies have been moving in the same direction	other magazine publishing companies have been moving in
The legal fight was the subject of a Wall Street Journal story yesterday	All of the bidders contemplate full payment including interest to secured creditors	all of the bidders contemplate
Recruiter Donald Clark does note an increase in searches for minority candidates	But Mexico urgently needs more help	but mexico urgently needs
The company earns about half its revenue overseas and plans further expansion	Each company worries that the other is becoming too powerful and too vertically integrated	fail to follow
Recruiter Donald Clark does note an increase in searches for minority candidates	Local pollution problems require cheap energy and capital for their solution	local pollution problems require
The recent sharp stock market decline exacerbated those concerns	But the firm also tracks smaller technology companies as a subset of the larger group	but the firm also tracks smaller technology companies as a subset
You built your career on prejudice and hate	The market is still very touchy about rumors and news on pending takeovers	the market is touchy about rumors and news on pending takeovers
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The egg producers also lobbied the Food and Drug Administration	fail to follow
Developers are also eyeing the real estate portfolios of major corporations	This starts in the construction phase through the use of minority contractors and local workers	this starts in the construction phase
Employees wore identification badges listing not only their names but also their dates of hire	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman contributed
Wang had previously forecast a loss	Federal Paper Board sells paper and wood products	federal paper board sells
They looked at the miniature and saw a giant folly	Silicon Valley heaved a sigh of relief yesterday	silicon valley heaved a sigh of relief
Recruiter Donald Clark does note an increase in searches for minority candidates	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept
