demonstration	test_sentence	response
Most analysts had expected a sharper decline after the steep rise in August	That is for the future	for the future
He hit the lanes three years ago on the advice of his doctor	Merchant banks were stronger across the board	stronger across the board
It arrived just as the regulator handling such operations was retiring	Glenn Hall contributed to this article	glenn hall contributed to article
They looked at the miniature and saw a giant folly	But the firm has never had a day like yesterday	but the firm has never had a day like
The engine plant may encompass plans for a joint components venture with Jaguar	The estimate includes the results of new stores	the estimate includes
It was the highest bid in history for a work of art	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is
They looked at the miniature and saw a giant folly	The estimate includes the results of new stores	the estimate includes
Now it is their fellow Turks arriving as refugees from Bulgaria	Japanese government bonds showed little change	little change
Employees wore identification badges listing not only their names but also their dates of hire	Mervin Lung remains chairman and chief executive officer	mervin lung remains
The recent sharp stock market decline exacerbated those concerns	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume reinvestment of dividends
It was the highest bid in history for a work of art	It may experience an upswing or two in between	it may
The closely watched funds rate is what banks charge each other on overnight loans	The transaction is subject to a definitive agreement and approval by Ideal shareholders	fail to follow
The legal fight was the subject of a Wall Street Journal story yesterday	Blue chips led the march up in heavy trading	blue chips led the march up
Analysts expect others to show a similar pattern	Moscow and Kabul must have found that information useful	moscow and kabul must have found that information
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Cray made its announcement after the stock market closed	cray made its announcement
But weak car sales raise questions about future demand from the auto sector	You built your career on prejudice and hate	you built your career
These big stocks greatly influence the Nasdaq Composite Index	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates of the tax cut less optimistic
Some industry groups consistently weather the storm better than others	Recruiter Donald Clark does note an increase in searches for minority candidates	fail to follow
It arrived just as the regulator handling such operations was retiring	Some found it on the screen of a personal computer	some found on the screen of a personal computer
But weak car sales raise questions about future demand from the auto sector	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded accusations
Most analysts had expected a sharper decline after the steep rise in August	Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	auto makers are taking the tokyo motor show more seriously than ever
Broader averages also posted modest gains	The machine began shipping at the end of last year	the machine began shipping
The mining zone has thus remained one of the most desolate places in Africa	Only the bravest spirits survive such roller coasters	only the bravest spirits survive
Most analysts had expected a sharper decline after the steep rise in August	Cost is a key consideration because of the global sweep of the financial markets	cost is a key consideration because of the global financial markets
