demonstration	test_sentence	response
The key here is the ambition of state Attorney General John Van de Kamp	The new rules will allow investors to buy foreign stocks directly	the new rules will allow
Simpson is an auto parts maker	This leads to a very special sense of urgency	this leads to
Drug companies lost a major liability case	American institutional investors have never had a large appetite for Japanese equities	fail to follow
That means huge travel bills	He wound up and let loose a fastball	he wound up
Opponents show that there are already more funds available than commendable reform efforts	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed
Housing has been weak all year and especially so in the past five months	It also adds to the mystery of the venture	it adds to the mystery of the venture
It also licenses optically based data storage and retrieval devices	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang got into financial trouble
The engine plant may encompass plans for a joint components venture with Jaguar	Two election commission members opposed the matching plans	two election commission members opposed
These big stocks greatly influence the Nasdaq Composite Index	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions have traditionally avoided
The closely watched funds rate is what banks charge each other on overnight loans	The figures are at seasonally adjusted annual rates in trillions of dollars	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	But many proponents of Filipino see resistance to the language finally crumbling	fail to follow
The company earns about half its revenue overseas and plans further expansion	No sophisticated professional expects economists to be right all the time	no professional expects economists to be right all the time
He had been associate professor in the department of finance at Seton Hall University	Jeff Rowe contributed to this article	fail to follow
The dispute was the subject of a Wall Street Journal article in August	Union officials have taken a beating politically as a result	union officials have taken a beating
Most earn high ratings from credit agencies	Estimated volume was three million ounces	estimated volume
The two are also signing a trade agreement	The case went on appeal to the Second Circuit	the case went on appeal
Size and weight considerations also have limited screen displays	You built your career on prejudice and hate	fail to follow
Some industry groups consistently weather the storm better than others	Reynolds is the third big aluminum company since Friday to report disappointing earnings	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Digital is promising a new approach	fail to follow
The legal fight was the subject of a Wall Street Journal story yesterday	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed the decline
You already know the answer	Yet he has proved more resilient than any of them	yet he has proved more resilient
He expects Citicorp to take a similar step this year	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed strong margins on those sales
East Bloc pollution data typically have been state secrets	We scuttled along for a few feet before he plunged us into the drink again	we scuttled along for a few feet before he plunged us into the drink
Size and weight considerations also have limited screen displays	The pool invested idle cash for many state agencies and local governments	the pool invested idle cash for many
