demonstration	test_sentence	response
The company rejected those past proposals	This is a story about suckers	this is a story
But even a little appeal has a lot of attraction these days	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed surprisingly strong margins
The legal fight was the subject of a Wall Street Journal story yesterday	Stock prices slipped lower in moderate trading	stock prices slipped lower
They looked at the miniature and saw a giant folly	But sophistication has its limits	but sophistication has its
Miss Brady is deputy director of the Russian Research Foundation in London	Some institutional traders loved the wild ride	some institutional traders loved
Employees wore identification badges listing not only their names but also their dates of hire	Judges will write the real bill as suits roll through the courts	judges will write
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The tribe is one of the poorest in the Pacific Northwest	the tribe is one of the poorest in pacific northwest
The legal fight was the subject of a Wall Street Journal story yesterday	This is New York City	this is
Their verdict on real estate is almost the same	Some would make even James Bond green with envy	some would make even james bond green
The report of the bankruptcy filing stunned Hollywood executives and investors	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed surprisingly strong margins
Most earn high ratings from credit agencies	An official linked the gain essentially to higher prices for beef and pork	an official linked the gain
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Preparedness involves more than flashlights and fire alarms these days	preparedness involves more than flashlights and fire alarms
Only now is it undergoing a badly needed facelift	State loan guarantees are rarely a source of controversy	state loan guarantees are rarely
Only now is it undergoing a badly needed facelift	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
It was the highest bid in history for a work of art	The issue here may be the soundness of the guarantee	the issue here may be
Repeat customers also can purchase luxury items at reduced prices	Such trappings suggest a glorious past but give no hint of a troubled present	such trappings suggest a glorious past
The dispute was the subject of a Wall Street Journal article in August	This creates several problems	this creates
It arrived just as the regulator handling such operations was retiring	Innocent bystanders often are the victims	innocent bystanders often victims
The closely watched funds rate is what banks charge each other on overnight loans	It recently introduced a line for the home market	it recently introduced a line for the market
It also licenses optically based data storage and retrieval devices	We go from one to the other	we go
It also licenses optically based data storage and retrieval devices	The measure also includes spending cuts and increases in federal fees	the measure also includes
They looked at the miniature and saw a giant folly	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed
You already know the answer	And he added that manufactured goods exports are still rising	he added that manufactured goods exports are still rising
It was the highest bid in history for a work of art	But the firm has never had a day like yesterday	fail to follow
