demonstration	test_sentence	response
The mining zone has thus remained one of the most desolate places in Africa	The House version of the bill does include the tax cut	the house version of the bill does include
Connaught is a biotechnology research and vaccine manufacturing concern	Pension reform was its main thrust	pension reform was
You built your career on prejudice and hate	Bond prices posted strong gains as investors went on a bargain hunt	fail to follow
You already know the answer	Other network applications have very different goals	other network applications have different goals
The team then proposed modifications in their work process to management	The local American Legion color guard led the way	the american legion led the way
The dispute was the subject of a Wall Street Journal article in August	And the world could experience its first psyllium shortage	the world could experience
He expects Citicorp to take a similar step this year	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
Their verdict on real estate is almost the same	Unilever already has experienced some disappointment	unilever already has experienced some
Most analysts had expected a sharper decline after the steep rise in August	The House version of the bill does include the tax cut	fail to follow
Analysts had mixed responses to the results	The lawyers are now in charge of our national security	the lawyers are now
Now it is their fellow Turks arriving as refugees from Bulgaria	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation
Those current holders would also receive minority interests in the new company	It was a jarring day for investors in Genetics Institute	it was a jarring day for investors
Size and weight considerations also have limited screen displays	The company paid five cents a share in April	the company paid five cents a share
But weak car sales raise questions about future demand from the auto sector	Others had lesser damage and there were no injuries among workers	others had lesser damage
Other network applications have very different goals	The trial begins today in federal court in Philadelphia	the trial begins today
Recruiter Donald Clark does note an increase in searches for minority candidates	The executive branch bears the first responsibility for timidity	the executive branch bears
It is hoped that other Japanese would then follow the leader	But transportation officials worry that such extraordinary measures and cooperation may not last	but transportation officials worry that such extraordinary measures and cooperation may not
Recruiter Donald Clark does note an increase in searches for minority candidates	But another big problem has been the aging of baby boomers	but another big problem has been
Connaught is a biotechnology research and vaccine manufacturing concern	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is
Analysts expect others to show a similar pattern	This occurred partly because of more competition as the number of new businesses surged	this occurred partly because of more competition
Wang had previously forecast a loss	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans for a joint components venture
Analysts expect others to show a similar pattern	West German bond prices ended lower after a day of aimless trading	west german bond prices ended lower
These big stocks greatly influence the Nasdaq Composite Index	The economic ideas in the document are much bolder than current policies	the economic ideas in the document are much bolder
The legal fight was the subject of a Wall Street Journal story yesterday	Traders can vary their strategies and execute their orders in any one of them	traders can vary their strategies
