demonstration	test_sentence	response
Some industry groups consistently weather the storm better than others	The plan is subject to approval by the bankruptcy court and others	the plan is subject to approval by the bankruptcy court and other
Ashland had a loss	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
Never once did she gasp for air or mop her brow	Funds for drilling may inch up more next year if oil prices stay stable	fail to follow
You already know the answer	But they will have disappointing returns or even losses if interest rates rise instead	but disappointing returns or even losses if interest rates rise instead
You already know the answer	The American Stock Exchange listed shares of two companies	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains
Those current holders would also receive minority interests in the new company	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
The legal fight was the subject of a Wall Street Journal story yesterday	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
It was the highest bid in history for a work of art	The merger requires the approval of Norwegian authorities	the merger requires
Miss Brady is deputy director of the Russian Research Foundation in London	But the steam may never reach the engine room	but the steam may never reach
The mining zone has thus remained one of the most desolate places in Africa	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is living proof
The team then proposed modifications in their work process to management	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday as it disclosed strong margins on those sales
Analysts had mixed responses to the results	He again urged passage of a constitutional amendment outlawing abortion	he again urged passage
Developers are also eyeing the real estate portfolios of major corporations	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces
Only now is it undergoing a badly needed facelift	The dispute pits two groups of claimants against each other	the dispute pits two groups of claimants
Housing has been weak all year and especially so in the past five months	Geraldo or Phil would probably pull up another camera and interview the chained protesters	fail to follow
Analysts had mixed responses to the results	Rival gangs have turned cities into combat zones	rival gangs have turned
Never once did she gasp for air or mop her brow	It also asked Mesa to keep the proposal confidential	it also asked mesa to keep the proposal
Housing has been weak all year and especially so in the past five months	The board will be made up of seven directors of each holding company	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Florida National said yesterday that it remains committed to the merger	fail to follow
You built your career on prejudice and hate	Merck is one of the most important stocks in the Major Market Index	fail to follow
The recent sharp stock market decline exacerbated those concerns	People have been very respectful of each other	people have been very respectful
The legal fight was the subject of a Wall Street Journal story yesterday	The British economy is hardly the picture of health these days	the british economy is
You built your career on prejudice and hate	Rents have soared along with house prices	fail to follow
