demonstration	test_sentence	response
You built your career on prejudice and hate	The Old Crowd is deeply concerned by the backlash from all this	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The Old Crowd is deeply concerned by the backlash from all this	fail to follow
Now it is their fellow Turks arriving as refugees from Bulgaria	His credentials are excellent for the task	credentials excellent
The team then proposed modifications in their work process to management	Eventually viewers may grow bored with the technology and resent the cost	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	The inquiry soon focused on the judge	fail to follow
That means huge travel bills	The June killings magnified the problems	the june killings magnified
It is hoped that other Japanese would then follow the leader	Yet her intensity stops and starts with the music	yet her intensity stops and starts
Other network applications have very different goals	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain
He expects Citicorp to take a similar step this year	They talked of the aftermath	they talked of aftermath
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Continental Airlines is a unit of Texas Air Corp	continental airlines is a unit
It is hoped that other Japanese would then follow the leader	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed the decline to higher borrowing costs
Broader averages also posted modest gains	Market conditions point to even lower prices next year	market conditions point to lower prices next year
Developers are also eyeing the real estate portfolios of major corporations	The current ruble rate has long been out of line with the black market	the current ruble rate has long been out of line
Developers are also eyeing the real estate portfolios of major corporations	The company also faces delisting by the National Association of Securities Dealers	the company also faces delisting
The company rejected those past proposals	He should chop out both unconstitutional provisions and budget pork	he should chop out
It arrived just as the regulator handling such operations was retiring	He is a lawyer with a string of academic degrees	he is a lawyer with a string of academic
But even a little appeal has a lot of attraction these days	The project has been in and out of the pipeline for more than a decade	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	She held her fire with her first production at the Trinity earlier this season	she held with her first production at the trinity earlier this season
Other network applications have very different goals	Still others are looking at overseas markets	still others are looking at
Analysts expect others to show a similar pattern	The two sides now are accusing each other of lying	the two sides now are accusing each other
Wang had previously forecast a loss	The Polish rat will eat well this winter	the polish rat will eat well
The key here is the ambition of state Attorney General John Van de Kamp	Both firms are in New York	both firms
Housing has been weak all year and especially so in the past five months	He is warm and polished before a Puerto Rican Congress in Asbury Park	he is warm before a puerto rican congress in asbury park
Wang had previously forecast a loss	But lawmakers of both parties agree that the streamlining was temporary	lawmakers of both parties agree that the streamlining was
