demonstration	test_sentence	response
Giant has interests in cement making and newsprint	Hostile takeovers are quite a new phenomenon	hostile takeovers are
Never once did she gasp for air or mop her brow	The collagen corneal shield helps speed healing of the cornea after eye surgery	the collagen corneal shield helps speed healing of the cornea
Most analysts had expected a sharper decline after the steep rise in August	We scuttled along for a few feet before he plunged us into the drink again	we scuttled along before he plunged us into the drink again
Developers are also eyeing the real estate portfolios of major corporations	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume reinvestment
These big stocks greatly influence the Nasdaq Composite Index	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	that announcement left union officials uncertain about their futures
These revised figures also may explain some of the recent strength of the dollar	But he has been getting heat from all sides over program trading	but he has been getting heat from all sides
The company earns about half its revenue overseas and plans further expansion	Reynolds is the third big aluminum company since Friday to report disappointing earnings	reynolds is the third aluminum company since friday to report disappointing earnings
It also licenses optically based data storage and retrieval devices	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	the lonely woman walks on
Drug companies lost a major liability case	The engine plant may encompass plans for a joint components venture with Jaguar	the engine plant may encompass plans for a joint components venture
These revised figures also may explain some of the recent strength of the dollar	The company reported good gains in all of its divisions	the company reported good gains
You already know the answer	The carriers were competing fiercely for market share	the carriers were competing fiercely
Some industry groups consistently weather the storm better than others	We were coming down straight into their canal	fail to follow
But even a little appeal has a lot of attraction these days	But the push for cleaner fuels is increasing the attractiveness of natural gas	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	The recent sharp stock market decline exacerbated those concerns	fail to follow
Analysts expect others to show a similar pattern	The problem here is not in the concept but in its lack of discrimination	fail to follow
You already know the answer	One man wrapped several diamonds in the knot of his tie	fail to follow
Ashland had a loss	Some Wall Street firms monitor for recordkeeping purposes	some wall street firms monitor
The company rejected those past proposals	These people have different agendas	these people have
These revised figures also may explain some of the recent strength of the dollar	But the two countries remain separated by a cultural barrier wider than the ocean	but the two countries remain separated
Some industry groups consistently weather the storm better than others	President Reagan vetoed this as a First Amendment violation	fail to follow
You built your career on prejudice and hate	This is partly due to the particular demands of the crop	fail to follow
That means huge travel bills	It added that no discussions about such a sale are under way	it added
The dispute was the subject of a Wall Street Journal article in August	These are curious times in South African politics	these are curious times
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
