demonstration	test_sentence	response
They looked at the miniature and saw a giant folly	Conference committees are breeding grounds for mischief	conference committees are breeding grounds
Wang had previously forecast a loss	Fear is the father of panic	fear is the father
The engine plant may encompass plans for a joint components venture with Jaguar	The dispute was the subject of a Wall Street Journal article in August	the dispute was the subject
The two are also signing a trade agreement	No sophisticated professional expects economists to be right all the time	no sophisticated professional expects economists to be right
Repeat customers also can purchase luxury items at reduced prices	He confers big trading commissions on Wall Street firms	he confers trading commissions on wall street firms
Analysts had mixed responses to the results	Their report galvanized other molecular biologists	their report galvanized
Opponents show that there are already more funds available than commendable reform efforts	Compound yields assume reinvestment of dividends and that current yields continue for a year	fail to follow
Waxman sells a variety of hardware products for the home repair market	Employees wore identification badges listing not only their names but also their dates of hire	employees wore
It also licenses optically based data storage and retrieval devices	His hands sit farther apart on the keyboard	his hands sit
The two are also signing a trade agreement	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is too unresponsive
Never once did she gasp for air or mop her brow	This is New York City	this is new york
They looked at the miniature and saw a giant folly	Other temperature data show similar unexplained swings	other temperature data show
Civil suits against planners by clients seeking recovery of funds are increasingly common	Peter Pae in Pittsburgh contributed to this article	peter pae in pittsburgh contributed
Miss Brady is deputy director of the Russian Research Foundation in London	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	defaults on veterans affairs loan guarantees have
But weak car sales raise questions about future demand from the auto sector	The same factors limiting demand for office space have affected retailing	the same factors limiting demand
The two are also signing a trade agreement	That went over the permissible line for warm and fuzzy feelings	that went over the line for warm and fuzzy feelings
Recruiter Donald Clark does note an increase in searches for minority candidates	Illinois Company Investments had been trimming its ranks until last summer	illinois company investments had been trimming its ranks
Recruiter Donald Clark does note an increase in searches for minority candidates	The company is active in office and residential development in New York	the company is active
The key here is the ambition of state Attorney General John Van de Kamp	The Fed has assumed a similar responsibility in the market for government securities	assumed a similar responsibility
Size and weight considerations also have limited screen displays	Part of the answer lies in the nature of the industry	part of the answer lies in the nature of the
You built your career on prejudice and hate	It recently introduced a line for the home market	it introduced a line for the home market
Now it is their fellow Turks arriving as refugees from Bulgaria	Everyone falls in love with everyone else	fail to follow
He had been associate professor in the department of finance at Seton Hall University	The heavy buying in the last half hour led the specialists to take special steps	the heavy buying in the last half hour led
These big stocks greatly influence the Nasdaq Composite Index	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter
