demonstration	test_sentence	response
Analysts expect others to show a similar pattern	His interest in the natural environment dates from his youth	fail to follow
You already know the answer	Men were a constant complication	fail to follow
Housing has been weak all year and especially so in the past five months	The tribe is one of the poorest in the Pacific Northwest	fail to follow
Ashland had a loss	Magazine publishers are facing spiraling costs and a glut of new titles	magazine publishers are facing
Waxman sells a variety of hardware products for the home repair market	But other rake makers have their doubts	other rake makers have doubts
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Investors welcomed the move	investors welcomed
That means huge travel bills	Some industry groups consistently weather the storm better than others	some industry groups consistently
The report of the bankruptcy filing stunned Hollywood executives and investors	She has lots of opinions	she has lots of
The company rejected those past proposals	Florida National said yesterday that it remains committed to the merger	florida national said yesterday
Both the Peasants and Rural Solidarity are forming new political parties for farmers	There is a lot of waste	there is a lot
It arrived just as the regulator handling such operations was retiring	Two more securities firms bowed to the outcry over program trading	two more securities firms bowed to the outcry over trading
He expects Citicorp to take a similar step this year	Only now is it undergoing a badly needed facelift	fail to follow
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Judges will write the real bill as suits roll through the courts	judges will write the real bill
The company reported good gains in all of its divisions	It is a peaceful time in this part of western India	it is a peaceful time
Simpson is an auto parts maker	He again urged passage of a constitutional amendment outlawing abortion	he again urged passage
Recruiter Donald Clark does note an increase in searches for minority candidates	There were no new issues	no new issues
Some industry groups consistently weather the storm better than others	These people have different agendas	fail to follow
Miss Brady is deputy director of the Russian Research Foundation in London	The Pentagon is a haunted house	the pentagon is
Analysts had mixed responses to the results	The loss of the cigarette account would be a severe blow to Wells Rich	the loss of the cigarette account would be
Housing has been weak all year and especially so in the past five months	The relative calm in Tokyo proved little comfort to markets opening up in Europe	fail to follow
These big stocks greatly influence the Nasdaq Composite Index	Abbie lies back and leaves the frame empty	abbie lies back and leaves
Other network applications have very different goals	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features
The company reported good gains in all of its divisions	The current ruble rate has long been out of line with the black market	the current ruble rate
Housing has been weak all year and especially so in the past five months	The June killings magnified the problems	fail to follow
