demonstration	test_sentence	response
Developers are also eyeing the real estate portfolios of major corporations	He got three trucks and a backhoe cheap	he got three trucks and a backhoe
Opponents show that there are already more funds available than commendable reform efforts	He cut her hair	he cut her
It is hoped that other Japanese would then follow the leader	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed a similar responsibility in the market
Wang had previously forecast a loss	All three funds posted negative returns for the year to date	all three funds posted negative returns
Waxman sells a variety of hardware products for the home repair market	At least half that growth will have come in the past three years alone	at least half
That means huge travel bills	Your story is an insult to the citizens of the Mississippi Delta	your story is
Other network applications have very different goals	It made my shoelaces dance with terror	it made my shoelaces dance
Other network applications have very different goals	Other temperature data show similar unexplained swings	other temperature data show
Those current holders would also receive minority interests in the new company	First Interstate made the move under pressure from regulators	first interstate made the move
Never once did she gasp for air or mop her brow	Each has an equal vote at the monthly meetings	fail to follow
The recent sharp stock market decline exacerbated those concerns	The Fed has assumed a similar responsibility in the market for government securities	fail to follow
It is hoped that other Japanese would then follow the leader	This is New York City	this is new york
The key here is the ambition of state Attorney General John Van de Kamp	The bikes are unwelcome on trails in national parks	the bikes are unwelcome
Repeat customers also can purchase luxury items at reduced prices	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features a huge robot carrying a woman
Only now is it undergoing a badly needed facelift	Laurie McGinley contributed to this article	laurie mcginley contributed
The two are also signing a trade agreement	Successful American business owners do the same thing	successful american business owners do the same
Simpson is an auto parts maker	Big financial stocks carried the day	big financial stocks carried
Ashland had a loss	But then the noise turned into a roar	but then the noise turned
Opponents show that there are already more funds available than commendable reform efforts	These revised figures also may explain some of the recent strength of the dollar	these revised figures also may explain
Civil suits against planners by clients seeking recovery of funds are increasingly common	Housing has been weak all year and especially so in the past five months	fail to follow
Repeat customers also can purchase luxury items at reduced prices	The market seems increasingly disconnected from the rest of the nation	the market seems disconnected from the rest of the nation
Connaught is a biotechnology research and vaccine manufacturing concern	Yet he has proved more resilient than any of them	yet he has proved
Civil suits against planners by clients seeking recovery of funds are increasingly common	By the end of the century scientists had embraced the system	by the end of the century scientists had embraced
Simpson is an auto parts maker	Scientists also are exploring memory and perception with the new machines	scientists also are exploring
