demonstration	test_sentence	response
The company earns about half its revenue overseas and plans further expansion	The Polish rat will eat well this winter	the rat will eat well this winter
Recruiter Donald Clark does note an increase in searches for minority candidates	Details and Camden are essential Florio	fail to follow
Never once did she gasp for air or mop her brow	But the two countries remain separated by a cultural barrier wider than the ocean	fail to follow
They looked at the miniature and saw a giant folly	The peril of unlimited liability looms large for a number of them now	the peril of unlimited liability looms large for a number of them
Recruiter Donald Clark does note an increase in searches for minority candidates	He expected as much	he expected
Other network applications have very different goals	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal
The engine plant may encompass plans for a joint components venture with Jaguar	Accepted theories of asset pricing offer a perfectly legitimate explanation	accepted theories of asset pricing offer
It was the highest bid in history for a work of art	His credentials are excellent for the task	his credentials
Some industry groups consistently weather the storm better than others	She has also served on several task forces on acquired immune deficiency syndrome	fail to follow
They looked at the miniature and saw a giant folly	Rents have soared along with house prices	rents have soared
Civil suits against planners by clients seeking recovery of funds are increasingly common	The closely watched funds rate is what banks charge each other on overnight loans	fail to follow
Civil suits against planners by clients seeking recovery of funds are increasingly common	October is a critical month for the privatization program	fail to follow
It was the highest bid in history for a work of art	Treasury bonds ended slightly higher in light trading	fail to follow
Analysts expect others to show a similar pattern	El Paso owns and operates a petroleum refinery	el paso owns and operates
Broader averages also posted modest gains	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	that announcement left union officials uncertain about their futures
He expects Citicorp to take a similar step this year	The relative calm in Tokyo proved little comfort to markets opening up in Europe	fail to follow
The company earns about half its revenue overseas and plans further expansion	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly as trading activity slowed
It also licenses optically based data storage and retrieval devices	The infusion of activists can bring a clash of cultures	the infusion of activists
Only now is it undergoing a badly needed facelift	Most British programming is more of an acquired taste	british programming is more of an acquired taste
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept but its lack of discrimination
Giant has interests in cement making and newsprint	The figures are at seasonally adjusted annual rates in trillions of dollars	the figures are
Most analysts had expected a sharper decline after the steep rise in August	The ambitious Warsaw project still awaits approval by city officials	the warsaw project still awaits approval by city officials
Never once did she gasp for air or mop her brow	Bullish bond market sentiment is on the rise again	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	They have about seven candidates	they have
