demonstration	test_sentence	response
Size and weight considerations also have limited screen displays	Lawmakers in both houses support the higher level	lawmakers in both houses support the higher
But weak car sales raise questions about future demand from the auto sector	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds tumbled
Giant has interests in cement making and newsprint	Fannie Mae makes a secondary market in home loans	fannie mae makes
Most earn high ratings from credit agencies	There was tremendous public enthusiasm for stock mutual funds	tremendous enthusiasm
Those current holders would also receive minority interests in the new company	It added that no discussions about such a sale are under way	it added that no discussions are under way
Analysts had mixed responses to the results	The team then proposed modifications in their work process to management	the team then proposed modifications
Never once did she gasp for air or mop her brow	He will remain on the Banc One board	fail to follow
Now it is their fellow Turks arriving as refugees from Bulgaria	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted
You built your career on prejudice and hate	Our teachers are not an important factor in our educational crisis	teachers not important in educational crisis
It also licenses optically based data storage and retrieval devices	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
The closely watched funds rate is what banks charge each other on overnight loans	They promised yet more for really good stuff	they promised more for really good stuff
Ashland had a loss	He sees a psychoanalyst five mornings a week	he sees a psychoanalyst
Waxman sells a variety of hardware products for the home repair market	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject
It arrived just as the regulator handling such operations was retiring	The team then proposed modifications in their work process to management	the team then proposed modifications in work process to management
Civil suits against planners by clients seeking recovery of funds are increasingly common	This is a story about suckers	this is a story about
That means huge travel bills	Soon she was running the office	fail to follow
The closely watched funds rate is what banks charge each other on overnight loans	But industry observers still questioned whether Georgia Pacific will ultimately prevail	fail to follow
He hit the lanes three years ago on the advice of his doctor	The market seems increasingly disconnected from the rest of the nation	the market seems disconnected from the nation
That means huge travel bills	Las Vegas has seen nothing quite like it before	nothing quite like it before
Simpson is an auto parts maker	The company reported good gains in all of its divisions	the company reported
These big stocks greatly influence the Nasdaq Composite Index	The loss of more customers is the latest in a string of problems	fail to follow
The dispute was the subject of a Wall Street Journal article in August	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	defaults have quadrupled
That means huge travel bills	Timber stocks got a big boost	timber stocks got a boost
Housing has been weak all year and especially so in the past five months	And the number of stocks hitting new lows far outstrips the number setting new highs	the number of stocks hitting new lows far outstrips the number setting new highs
