demonstration	test_sentence	response
The key here is the ambition of state Attorney General John Van de Kamp	The dollar posted gains in quiet trading as concerns about equities abated	the dollar posted gains
Waxman sells a variety of hardware products for the home repair market	Some funds are posting yields far higher than the average	some funds are posting
Wang had previously forecast a loss	Americans may not be so lucky the next time	americans may not be so lucky
The mining zone has thus remained one of the most desolate places in Africa	For months the resistance has been defenseless against air attack	for months the resistance has been defenseless
Recruiter Donald Clark does note an increase in searches for minority candidates	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the relative calm in tokyo proved little comfort
Most analysts had expected a sharper decline after the steep rise in August	No amount of hype will bring viewers back if the shows are weak	fail to follow
Wang had previously forecast a loss	It seeks unspecified money damages	it seeks unspecified money
Both the Peasants and Rural Solidarity are forming new political parties for farmers	But the firm has never had a day like yesterday	but the firm has never had a day
The two are also signing a trade agreement	New York stocks recovered some of their losses after the London market closed	new york stocks recovered some of their losses
He had been associate professor in the department of finance at Seton Hall University	She notes that she also stresses professionalism during her weekly visits	she notes that she also stresses professionalism
Giant has interests in cement making and newsprint	Stock prices fell sharply in active trading	stock prices fell sharply
It is hoped that other Japanese would then follow the leader	But the outcome of a legal dispute almost always turns on the facts	fail to follow
Only now is it undergoing a badly needed facelift	Flesh goes to total alert for flight or fight	flesh goes to total alert
It is hoped that other Japanese would then follow the leader	But observers expect broad support	observers expect broad support
It was the highest bid in history for a work of art	The market seems increasingly disconnected from the rest of the nation	the market seems
He hit the lanes three years ago on the advice of his doctor	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	that announcement left officials uncertain about their futures
Employees wore identification badges listing not only their names but also their dates of hire	Pension reform was its main thrust	pension reform was
But weak car sales raise questions about future demand from the auto sector	Americans may not be so lucky the next time	americans may not be so lucky
Repeat customers also can purchase luxury items at reduced prices	He had been associate professor in the department of finance at Seton Hall University	he had been in the department of finance at seton hall university
The key here is the ambition of state Attorney General John Van de Kamp	Portrait studios have also latched onto the trend	latched onto the trend
Recruiter Donald Clark does note an increase in searches for minority candidates	It has some of the highest costs in the league	it has some of the highest costs
The engine plant may encompass plans for a joint components venture with Jaguar	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
He expects Citicorp to take a similar step this year	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	the prospect of such a takeover fight has sent jaguar shares soaring
Giant has interests in cement making and newsprint	Most sleep on the floor	most sleep
