demonstration	test_sentence	response
Opponents show that there are already more funds available than commendable reform efforts	Several fund managers expect a rough market this morning before prices stabilize	several fund managers expect
But even a little appeal has a lot of attraction these days	The loss of more customers is the latest in a string of problems	fail to follow
Housing has been weak all year and especially so in the past five months	The dollar rose modestly against most major currencies	the dollar rose modestly against major currencies
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	The government insists that such a possibility is low	the government insists such a possibility is low
The recent sharp stock market decline exacerbated those concerns	Only the bravest spirits survive such roller coasters	only the bravest spirits survive
That means huge travel bills	That brought a chain reaction in the industry	that brought
Size and weight considerations also have limited screen displays	The embryo had progressed only to a clump of eight identical cells	the embryo had progressed only to a clump of eight
Analysts expect others to show a similar pattern	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries that the other is becoming too powerful and too integrated
Other network applications have very different goals	It is the New Journalism come to television	it is the new journalism come to
Opponents show that there are already more funds available than commendable reform efforts	Even some House Banking Committee members could suffer from the fallout	even some house banking committee members could suffer
You already know the answer	Some companies are cutting costs and hoping for the best	some companies are cutting costs
Size and weight considerations also have limited screen displays	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves a residue
Repeat customers also can purchase luxury items at reduced prices	Hostile takeovers are quite a new phenomenon	takeovers are quite a new phenomenon
They looked at the miniature and saw a giant folly	But the market turmoil could be partially beneficial for some small businesses	but the market turmoil could be partially beneficial
Wang had previously forecast a loss	Shares of the new partnership would trade on an exchange like a stock	shares of the new partnership would trade on an exchange
The recent sharp stock market decline exacerbated those concerns	This starts in the construction phase through the use of minority contractors and local workers	fail to follow
Employees wore identification badges listing not only their names but also their dates of hire	This untried concept would expose these firms to potentially astronomical punitive damages	this untried concept would expose these firms
Both the Peasants and Rural Solidarity are forming new political parties for farmers	He ticks off several major differences between now and two years ago	he ticks off several major differences
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Marketing and sales departments then urged abandonment of the pico project	marketing and sales departments urged abandonment of the pico project
Their verdict on real estate is almost the same	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries that the other is becoming too powerful and too vertically
Connaught is a biotechnology research and vaccine manufacturing concern	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is
Their verdict on real estate is almost the same	The service supplies weekly reports on school and college construction plans	fail to follow
Analysts had mixed responses to the results	The Maybelline beauty product line had higher sales following a sluggish first half	the maybelline beauty product line had
The recent sharp stock market decline exacerbated those concerns	But this raises added cost barriers to urban entrepreneurship	fail to follow
