demonstration	test_sentence	response
Miss Brady is deputy director of the Russian Research Foundation in London	We now know that the words were not always his own	we now know
Size and weight considerations also have limited screen displays	Yet he has proved more resilient than any of them	yet he has proved more resilient
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Bob Stone stewed over a letter from his manager putting him on probation for insubordination	bob stone stewed over a letter from his manager for insubordination
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Institutional buyers were the main force pushing blue chips higher	institutional buyers were the main force pushing
It was the highest bid in history for a work of art	The stock market is certainly not too big for the Fed to handle	the stock market is
He hit the lanes three years ago on the advice of his doctor	Their report galvanized other molecular biologists	their report galvanized other biologists
These revised figures also may explain some of the recent strength of the dollar	Opponents show that there are already more funds available than commendable reform efforts	opponents show that there are already more funds available
Wang had previously forecast a loss	The move reflected the growing confidence of the revamped Supreme Soviet	the move reflected
The recent sharp stock market decline exacerbated those concerns	Columbia announced the results after the close of the stock market	fail to follow
Drug companies lost a major liability case	Many called it simply a contrast in styles	many called it simply a contrast
The report of the bankruptcy filing stunned Hollywood executives and investors	The journalistic consensus was that the earthquake made the World Series seem unimportant	the journalistic consensus was that the earthquake made
Size and weight considerations also have limited screen displays	They talked of the aftermath	fail to follow
The company reported good gains in all of its divisions	It adds something to the market	it adds
Both the Peasants and Rural Solidarity are forming new political parties for farmers	These are real costs	these are real
Some industry groups consistently weather the storm better than others	The collagen corneal shield helps speed healing of the cornea after eye surgery	fail to follow
Ashland had a loss	One man wrapped several diamonds in the knot of his tie	one man wrapped several diamonds
The key here is the ambition of state Attorney General John Van de Kamp	Yet he has proved more resilient than any of them	proved more resilient than any of them
The legal fight was the subject of a Wall Street Journal story yesterday	They have about seven candidates	they have
It is hoped that other Japanese would then follow the leader	The issue here may be the soundness of the guarantee	fail to follow
Simpson is an auto parts maker	The peril of unlimited liability looms large for a number of them now	the peril of unlimited liability looms large
You built your career on prejudice and hate	The most pressing problem was the suspension of options trading	the most pressing problem suspension of options trading
Opponents show that there are already more funds available than commendable reform efforts	The company expects all branches to reopen today	the company expects all branches to reopen
Opponents show that there are already more funds available than commendable reform efforts	But there are grounds for complaint	but there are grounds
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	Both the Peasants and Rural Solidarity are forming new political parties for farmers	both the peasants and rural solidarity are forming
