demonstration	test_sentence	response
They looked at the miniature and saw a giant folly	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year
Miss Brady is deputy director of the Russian Research Foundation in London	Delayed financings also would affect the operations of many companies	delayed financings also would affect
The recent sharp stock market decline exacerbated those concerns	The scientists have experimented on the tiny neck arteries of rats	fail to follow
Only now is it undergoing a badly needed facelift	Some Wall Street firms monitor for recordkeeping purposes	some wall street firms monitor
Size and weight considerations also have limited screen displays	This is not the case	not the case
It is hoped that other Japanese would then follow the leader	Corporate due process appeals to management for a variety of reasons	corporate due process appeals to management
The closely watched funds rate is what banks charge each other on overnight loans	The reputed wealth of the Unification Church is another matter of contention	the wealth of the unification church is another matter of contention
Those current holders would also receive minority interests in the new company	The dispute was the subject of a Wall Street Journal article in August	the dispute
The company earns about half its revenue overseas and plans further expansion	Institutional investors mostly remained on the sidelines Tuesday	investors remained on the sidelines tuesday
It was the highest bid in history for a work of art	Creative accounting is a hallmark of federal credit	creative accounting is
Connaught is a biotechnology research and vaccine manufacturing concern	But there are no scientific data on this question	but there are no
The engine plant may encompass plans for a joint components venture with Jaguar	Stock prices slipped lower in moderate trading	stock prices slipped lower
The key here is the ambition of state Attorney General John Van de Kamp	No one has alleged that the donations were by themselves illegal	no one has alleged
The two are also signing a trade agreement	Expansion plans also include acquisitions in growing foreign markets	expansion plans also include acquisitions
Recruiter Donald Clark does note an increase in searches for minority candidates	And he questions the White House dedication	and he questions
The recent sharp stock market decline exacerbated those concerns	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
Never once did she gasp for air or mop her brow	And transfer control of much of it to Capitol Hill	fail to follow
The company earns about half its revenue overseas and plans further expansion	The merger requires the approval of Norwegian authorities	the merger requires approval of authorities
Giant has interests in cement making and newsprint	Their verdict on real estate is almost the same	their verdict is
Connaught is a biotechnology research and vaccine manufacturing concern	Treasury prices ended mixed in light trading	treasury prices ended
Drug companies lost a major liability case	Employees wore identification badges listing not only their names but also their dates of hire	employees wore identification badges
Connaught is a biotechnology research and vaccine manufacturing concern	Kidder officials stand by their aggressive use of program trading	kidder officials stand by
The engine plant may encompass plans for a joint components venture with Jaguar	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners are increasingly common
But weak car sales raise questions about future demand from the auto sector	The plan is subject to approval by the bankruptcy court and others	the plan is subject to approval
