demonstration	test_sentence	response
He hit the lanes three years ago on the advice of his doctor	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features a robot carrying a woman in a faint
The closely watched funds rate is what banks charge each other on overnight loans	Those include Rhin et Moselle Vie and Via Assurances	fail to follow
The engine plant may encompass plans for a joint components venture with Jaguar	That brought a chain reaction in the industry	that brought a chain reaction
The mining zone has thus remained one of the most desolate places in Africa	The company earns about half its revenue overseas and plans further expansion	the company earns about half its revenue overseas
The recent sharp stock market decline exacerbated those concerns	Whether she can meet that ambitious goal is still far from certain	fail to follow
Analysts had mixed responses to the results	The market seems increasingly disconnected from the rest of the nation	the market seems
The dispute was the subject of a Wall Street Journal article in August	But you know about campaign promises	you know
The team then proposed modifications in their work process to management	That cost rises in times of high market volatility	fail to follow
Analysts expect others to show a similar pattern	Funds for drilling may inch up more next year if oil prices stay stable	funds for drilling may inch up more next year
It arrived just as the regulator handling such operations was retiring	It was an audacious claim	it was an audacious
Those current holders would also receive minority interests in the new company	Most British programming is more of an acquired taste	most british programming is
Employees wore identification badges listing not only their names but also their dates of hire	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed
Recruiter Donald Clark does note an increase in searches for minority candidates	The carriers were competing fiercely for market share	the carriers were competing fiercely
These revised figures also may explain some of the recent strength of the dollar	Motorola is fighting back against junk mail	motorola is fighting back
Employees wore identification badges listing not only their names but also their dates of hire	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation
But even a little appeal has a lot of attraction these days	The board expands to seven members	the board expands to seven
Wang had previously forecast a loss	She had an idea	she had
But even a little appeal has a lot of attraction these days	That figure has been inching up for several years	that figure has been inching up for years
The dispute was the subject of a Wall Street Journal article in August	Treasury prices ended mixed in light trading	treasury prices ended
The report of the bankruptcy filing stunned Hollywood executives and investors	He withdrew the remark	he withdrew
Never once did she gasp for air or mop her brow	They lied to me on the recruiting trip	they lied to me on the recruiting
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	And there is more volatility to come	there is more volatility to come
Ashland had a loss	Some lagging competitors even may leave the personal computer business altogether	some lagging competitors even may leave
Developers are also eyeing the real estate portfolios of major corporations	Estimated volume was five million ounces	estimated volume was
