demonstration	test_sentence	response
Now it is their fellow Turks arriving as refugees from Bulgaria	The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in europe
But weak car sales raise questions about future demand from the auto sector	The put establishes a minimum selling price for the stock during its life	the put establishes a minimum selling price for the stock
Broader averages also posted modest gains	Not even all the brokerage firms see clear sailing ahead	not even all the brokerage firms see clear sailing
Now it is their fellow Turks arriving as refugees from Bulgaria	One man wrapped several diamonds in the knot of his tie	one man wrapped
Size and weight considerations also have limited screen displays	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
Their verdict on real estate is almost the same	Everyone falls in love with everyone else	everyone falls in love with everyone
East Bloc pollution data typically have been state secrets	The project has been in and out of the pipeline for more than a decade	fail to follow
Size and weight considerations also have limited screen displays	It is hoped that other Japanese would then follow the leader	it is hoped that other japanese would then follow
It was the highest bid in history for a work of art	The British government also strongly opposes the charter in its current form	the british government also strongly opposes
Broader averages also posted modest gains	The states have their own ideas about regulation and certification	the states have their own ideas
Civil suits against planners by clients seeking recovery of funds are increasingly common	Craig Torres contributed to this article	contributed to this article
He had been associate professor in the department of finance at Seton Hall University	The pocketbook impact of health benefits has driven business and labor to a surprising consensus	the pocketbook impact of health benefits has driven
It also licenses optically based data storage and retrieval devices	But there is a grimly ironic twist to the Columbia loss	but there is a twist
Simpson is an auto parts maker	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has thus remained
Ashland had a loss	Reynolds is the third big aluminum company since Friday to report disappointing earnings	fail to follow
Broader averages also posted modest gains	The coating segment also posted higher sales particularly in North America and Europe	the coating segment also posted higher sales
Repeat customers also can purchase luxury items at reduced prices	The scientists have experimented on the tiny neck arteries of rats	the scientists have experimented on rats
The recent sharp stock market decline exacerbated those concerns	Their discomfort is a healthy sign for the rest of us	their discomfort is a healthy sign
Opponents show that there are already more funds available than commendable reform efforts	Housing has been weak all year and especially so in the past five months	housing has been weak all year
East Bloc pollution data typically have been state secrets	This is not the case	this is not
The closely watched funds rate is what banks charge each other on overnight loans	Retailers could get a boost this year from the calendar	fail to follow
Those current holders would also receive minority interests in the new company	Sometimes repairs are out of the question	repairs are out of the question
Connaught is a biotechnology research and vaccine manufacturing concern	The company reported good gains in all of its divisions	the company reported
The company reported good gains in all of its divisions	This starts in the construction phase through the use of minority contractors and local workers	this starts
