demonstration	test_sentence	response
The company earns about half its revenue overseas and plans further expansion	Bond prices were little changed in sluggish activity	bond prices were little changed
Their verdict on real estate is almost the same	All of the bidders contemplate full payment including interest to secured creditors	all of the bidders contemplate full payment including interest
Analysts expect others to show a similar pattern	He sees a psychoanalyst five mornings a week	he sees a psychoanalyst
Most earn high ratings from credit agencies	Talk show hosts quickly change the topic	talk show hosts
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	But the new lens became the eye of a storm	but the new lens became of a storm
It is hoped that other Japanese would then follow the leader	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span has provoked surprise and anger among officials
Most earn high ratings from credit agencies	Craig Torres contributed to this article	craig torres contributed
Simpson is an auto parts maker	Traders are already buckling their seat belts	traders are
Recruiter Donald Clark does note an increase in searches for minority candidates	The loyal servant has come full circle	the loyal servant has come
The closely watched funds rate is what banks charge each other on overnight loans	The engine plant may encompass plans for a joint components venture with Jaguar	fail to follow
East Bloc pollution data typically have been state secrets	They talked of the aftermath	fail to follow
The key here is the ambition of state Attorney General John Van de Kamp	Our teachers are not an important factor in our educational crisis	not an important factor
Repeat customers also can purchase luxury items at reduced prices	State loan guarantees are rarely a source of controversy	loan guarantees are rarely a source of controversy
He expects Citicorp to take a similar step this year	Poland makes no machinery for a plant on that scale	no machinery for a plant on that scale
The company earns about half its revenue overseas and plans further expansion	An official linked the gain essentially to higher prices for beef and pork	an official linked the gain to higher prices for beef and pork
He expects Citicorp to take a similar step this year	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	fail to follow
Their verdict on real estate is almost the same	The suit seeks unspecified damages	the suit seeks unspecified
Housing has been weak all year and especially so in the past five months	The bikes are unwelcome on trails in national parks	bikes are unwelcome on trails in national parks
He had been associate professor in the department of finance at Seton Hall University	But Chairman Gonzalez is a genuine maverick	but chairman gonzalez is
But weak car sales raise questions about future demand from the auto sector	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
These big stocks greatly influence the Nasdaq Composite Index	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is an attractive target for complaint
Analysts had mixed responses to the results	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is
Housing has been weak all year and especially so in the past five months	Economists expected twice as large an increase	fail to follow
Size and weight considerations also have limited screen displays	That has outraged some fans	that has outraged some
