demonstration	test_sentence	response
The legal fight was the subject of a Wall Street Journal story yesterday	Soaring rights fees will lead to an even greater clutter of commercials	soaring rights fees will lead to
Analysts had mixed responses to the results	But its stock jumped again yesterday as it disclosed surprisingly strong margins on those sales	but its stock jumped again yesterday
The team then proposed modifications in their work process to management	Both are mining concerns	both mine
It also licenses optically based data storage and retrieval devices	Not even all the brokerage firms see clear sailing ahead	not even all the brokerage firms
These revised figures also may explain some of the recent strength of the dollar	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
Housing has been weak all year and especially so in the past five months	Her new line of work has some perils	her new line of work has perils
Their verdict on real estate is almost the same	Other network applications have very different goals	other network applications have very different
Drug companies lost a major liability case	Wilfred closed its Massachusetts schools earlier this year	wilfred closed its massachusetts schools
But even a little appeal has a lot of attraction these days	The finance unit attributed the decline to higher borrowing costs compared with a year earlier	the finance unit attributed the decline to higher borrowing costs
But even a little appeal has a lot of attraction these days	New telephone lines posted healthy growth	telephone lines posted healthy growth
The key here is the ambition of state Attorney General John Van de Kamp	Nausea seems a commonplace symptom	seems a commonplace symptom
Developers are also eyeing the real estate portfolios of major corporations	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
Some industry groups consistently weather the storm better than others	Futures prices recovered in quiet trading	fail to follow
These revised figures also may explain some of the recent strength of the dollar	The new rules will allow investors to buy foreign stocks directly	the new rules will allow investors to buy
Analysts expect others to show a similar pattern	Peter Gumbel in Moscow contributed to this article	peter gumbel contributed to this article
Simpson is an auto parts maker	Some banks actually boosted yields on the shortest term CDs in the latest week	some banks actually boosted yields
It also licenses optically based data storage and retrieval devices	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval
Never once did she gasp for air or mop her brow	The merger requires the approval of Norwegian authorities	the merger requires approval of norwegian authorities
These big stocks greatly influence the Nasdaq Composite Index	Some in Big Oil are easing the grip on their wallets	some in big oil are easing the grip
The mining zone has thus remained one of the most desolate places in Africa	And transfer control of much of it to Capitol Hill	and transfer control of much of it
The team then proposed modifications in their work process to management	The transaction is subject to a definitive agreement and approval by Ideal shareholders	the transaction is subject to approval by ideal shareholders
The recent sharp stock market decline exacerbated those concerns	He does this in at least three of his solo pieces	fail to follow
The engine plant may encompass plans for a joint components venture with Jaguar	The measure also includes spending cuts and increases in federal fees	the measure also includes
Waxman sells a variety of hardware products for the home repair market	This phenomenon often makes stock prices swing wildly at the end of the trading session	this phenomenon often makes
