demonstration	test_sentence	response
Ashland had a loss	Rival gangs have turned cities into combat zones	rival gangs have turned cities into
The legal fight was the subject of a Wall Street Journal story yesterday	The thrift and the holders had suspended their lawsuits as part of the agreement	the thrift and the holders had suspended
Ashland had a loss	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was subdued
These big stocks greatly influence the Nasdaq Composite Index	They came by their strangeness honestly	they came by their strangeness
Never once did she gasp for air or mop her brow	Their verdict on real estate is almost the same	fail to follow
It also licenses optically based data storage and retrieval devices	The same factors limiting demand for office space have affected retailing	the same factors limiting demand
Developers are also eyeing the real estate portfolios of major corporations	The result is mistrust and criticism from all around	the result is mistrust and criticism
Most analysts had expected a sharper decline after the steep rise in August	Developers are also eyeing the real estate portfolios of major corporations	developers are eyeing the real estate portfolios of major corporations
It also licenses optically based data storage and retrieval devices	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates less optimistic
It arrived just as the regulator handling such operations was retiring	Developers are also eyeing the real estate portfolios of major corporations	fail to follow
Most earn high ratings from credit agencies	Demand will come first from programming production companies and then from television stations	demand will come first
These revised figures also may explain some of the recent strength of the dollar	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has actively sought
But even a little appeal has a lot of attraction these days	Bond prices posted strong gains as investors went on a bargain hunt	bond prices posted gains as investors went on a hunt
Ashland had a loss	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed
But even a little appeal has a lot of attraction these days	But Mexico urgently needs more help	mexico urgently needs more
The company earns about half its revenue overseas and plans further expansion	It was the smallest monthly increase in a year	it was the smallest increase in a year
Employees wore identification badges listing not only their names but also their dates of hire	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed
The company earns about half its revenue overseas and plans further expansion	Only the bravest spirits survive such roller coasters	the bravest spirits survive roller coasters
The team then proposed modifications in their work process to management	Compound yields assume reinvestment of dividends and that current yields continue for a year	fail to follow
Ashland had a loss	Marketing and sales departments then urged abandonment of the pico project	fail to follow
Repeat customers also can purchase luxury items at reduced prices	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was high
It was the highest bid in history for a work of art	One bank stock was a winner	fail to follow
The company rejected those past proposals	Wall Street generally likes the industry again	wall street likes
You already know the answer	Nissan will introduce a completely revamped Sentra next fall	nissan will introduce a completely revamped sentra
