demonstration	test_sentence	response
Broader averages also posted modest gains	This is partly due to the particular demands of the crop	this is partly due to the particular demands
These big stocks greatly influence the Nasdaq Composite Index	But readers may well feel the pangs of recognition	readers may well feel
Some industry groups consistently weather the storm better than others	Continental Airlines is a unit of Texas Air Corp	fail to follow
That means huge travel bills	The collagen corneal shield helps speed healing of the cornea after eye surgery	the collagen shield helps speed healing
Waxman sells a variety of hardware products for the home repair market	The education establishment will fight against common sense every inch of the way	the education establishment will fight
Size and weight considerations also have limited screen displays	No one has alleged that the donations were by themselves illegal	no one has alleged that the donations were illegal
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	It is hoped that other Japanese would then follow the leader	it is hoped
The key here is the ambition of state Attorney General John Van de Kamp	But New York City general obligation bonds came under selling pressure	fail to follow
Analysts had mixed responses to the results	Parts are a tragedy	parts are
These big stocks greatly influence the Nasdaq Composite Index	But there was one bright spot yesterday	but there was one bright spot
These big stocks greatly influence the Nasdaq Composite Index	Utilities management is a major commercial niche	fail to follow
East Bloc pollution data typically have been state secrets	There was tremendous public enthusiasm for stock mutual funds	fail to follow
The two are also signing a trade agreement	The Environmental Protection Agency is getting a lot out of the Superfund program	fail to follow
Most earn high ratings from credit agencies	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose slightly
He had been associate professor in the department of finance at Seton Hall University	Traders can vary their strategies and execute their orders in any one of them	traders can vary their strategies
It arrived just as the regulator handling such operations was retiring	Such armor crushes the soldier	armor crushes the soldier
Ashland had a loss	Now at least one Japanese company is turning the courtroom tables	now at least one japanese company is turning the courtroom
These big stocks greatly influence the Nasdaq Composite Index	Banks may contribute more senior debt	banks may contribute more
Most earn high ratings from credit agencies	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	some poorly managed properties
Repeat customers also can purchase luxury items at reduced prices	Four of those insiders sold more than half their holdings	fail to follow
The mining zone has thus remained one of the most desolate places in Africa	They did me some good	they did me some
These revised figures also may explain some of the recent strength of the dollar	Many economists expect the weakness to continue	many economists expect
Broader averages also posted modest gains	The problem is not that the Fed is too unresponsive to the public interest	the problem is not that the fed is too unresponsive
Ashland had a loss	Civil suits against planners by clients seeking recovery of funds are increasingly common	fail to follow
