demonstration	test_sentence	response
But weak car sales raise questions about future demand from the auto sector	The stock market reacted strongly to the news	the stock market reacted strongly
The engine plant may encompass plans for a joint components venture with Jaguar	He also mentioned increased capital investment by Pacific Bell for network improvements	he also mentioned increased capital investment by pacific bell
The closely watched funds rate is what banks charge each other on overnight loans	The project has already acquired a certain New York cachet	fail to follow
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Treasury prices ended mixed in light trading	treasury prices ended in light trading
The two are also signing a trade agreement	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted from litigation between temple and sea containers
Developers are also eyeing the real estate portfolios of major corporations	Some banks actually boosted yields on the shortest term CDs in the latest week	some banks actually boosted yields
Wang had previously forecast a loss	Maybe it was their peculiar sense of history	fail to follow
The company reported good gains in all of its divisions	The board will be made up of seven directors of each holding company	the board will be made up
Developers are also eyeing the real estate portfolios of major corporations	They lied to me on the recruiting trip	they lied to me
The two are also signing a trade agreement	But they attribute much of the weakness to customer inventory reductions	but they attribute much of the weakness
Developers are also eyeing the real estate portfolios of major corporations	Their effort has received a lukewarm response from the Justice Department	their effort has received a response
Employees wore identification badges listing not only their names but also their dates of hire	Some current rates exceed those on CDs	some current rates exceed
Now it is their fellow Turks arriving as refugees from Bulgaria	The fund invests mainly in gold and silver bullion	the fund invests
Civil suits against planners by clients seeking recovery of funds are increasingly common	The Dutch utility firm serves the Amsterdam and Utrecht areas	fail to follow
Simpson is an auto parts maker	This could mean diminished issuance of derivative mortgage issues during the next few weeks	this could mean
That means huge travel bills	But the lovebirds have a conflict	fail to follow
Housing has been weak all year and especially so in the past five months	Alan Murray contributed to this article	fail to follow
Some industry groups consistently weather the storm better than others	The final maturity is in five years	fail to follow
It also licenses optically based data storage and retrieval devices	The laws take effect next month	next month
Most earn high ratings from credit agencies	Judges will write the real bill as suits roll through the courts	judges write bill suits courts
Their verdict on real estate is almost the same	Judges will write the real bill as suits roll through the courts	judges will write the real bill as suits roll
Both the Peasants and Rural Solidarity are forming new political parties for farmers	We cruise toward another set of pilings	we cruise toward another set of
The company reported good gains in all of its divisions	Continental Airlines is a unit of Texas Air Corp	continental airlines is
It arrived just as the regulator handling such operations was retiring	He had been vice president in that office	he had been vice president in office
