demonstration	test_sentence	response
Repeat customers also can purchase luxury items at reduced prices	His humility gives him a much better chance of success	humility gives him a much better chance of success
You built your career on prejudice and hate	At least it has a little dash	it has a little dash
The engine plant may encompass plans for a joint components venture with Jaguar	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is an attractive target
Miss Brady is deputy director of the Russian Research Foundation in London	Civil suits against planners by clients seeking recovery of funds are increasingly common	civil suits against planners
Ashland had a loss	Recruiter Donald Clark does note an increase in searches for minority candidates	recruiter donald clark does note
He expects Citicorp to take a similar step this year	Concord is a camera and photographic products company	concord is a photographic products company
He had been associate professor in the department of finance at Seton Hall University	The Fed has assumed a similar responsibility in the market for government securities	the fed has assumed
These big stocks greatly influence the Nasdaq Composite Index	The June killings magnified the problems	the june killings magnified
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal
The company reported good gains in all of its divisions	We put some orders together	we put
Developers are also eyeing the real estate portfolios of major corporations	That caused a brief period of panic selling of stocks on the Big Board	that caused a brief period of panic selling
Ashland had a loss	Maybe it was their peculiar sense of history	maybe it was their peculiar sense of
They looked at the miniature and saw a giant folly	But that was all of three months ago	fail to follow
Giant has interests in cement making and newsprint	The pilots argued that this triggered a pay raise for them	the pilots argued
Drug companies lost a major liability case	The lack of any new cash probably would still leave the banks dissatisfied	banks dissatisfied
The company reported good gains in all of its divisions	This has led them in a fruitless and destructive policy circle	this has led them
Wang had previously forecast a loss	Kidder officials stand by their aggressive use of program trading	fail to follow
But weak car sales raise questions about future demand from the auto sector	Chandler might have been predicting the course of his own career	chandler might have been predicting
Recruiter Donald Clark does note an increase in searches for minority candidates	Peter Pae in Pittsburgh contributed to this article	peter pae in pittsburgh contributed
The two are also signing a trade agreement	Judges will write the real bill as suits roll through the courts	judges will write the real bill
He expects Citicorp to take a similar step this year	And he added that manufactured goods exports are still rising	and he added that exports are still rising
Broader averages also posted modest gains	Americans may not be so lucky the next time	americans may not be so lucky
Miss Brady is deputy director of the Russian Research Foundation in London	The most pressing problem was the suspension of options trading	the most pressing problem was
But weak car sales raise questions about future demand from the auto sector	The Arabs had merely oil	the arabs had merely
