demonstration	test_sentence	response
He expects Citicorp to take a similar step this year	The challengers will have a big price advantage	the challengers will have a big advantage
Those current holders would also receive minority interests in the new company	It was an audacious claim	it was audacious
You built your career on prejudice and hate	The remainder of the house leans precariously against a sturdy oak tree	the house leans precariously against a sturdy oak tree
They looked at the miniature and saw a giant folly	But markets can operate with greater or lesser efficiency	but markets can operate
Their verdict on real estate is almost the same	But the lovebirds have a conflict	fail to follow
That means huge travel bills	And the world could experience its first psyllium shortage	the world could experience
The company reported good gains in all of its divisions	There were many more	many more
Wang had previously forecast a loss	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded accusations about the packwood plan
The company rejected those past proposals	He cut her hair	he cut
Opponents show that there are already more funds available than commendable reform efforts	The most popular such shows focus on narrow national concerns	the most popular such shows focus on narrow
Broader averages also posted modest gains	Such armor crushes the soldier	armor crushes the soldier
It also licenses optically based data storage and retrieval devices	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	This untried concept would expose these firms to potentially astronomical punitive damages	this untried concept would expose these firms
He expects Citicorp to take a similar step this year	Waxman sells a variety of hardware products for the home repair market	waxman sells hardware products for the home repair market
Some industry groups consistently weather the storm better than others	The spinoff should solve a problem for the parent	fail to follow
The mining zone has thus remained one of the most desolate places in Africa	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal
The engine plant may encompass plans for a joint components venture with Jaguar	Americans place native or native speakers in charge of subsidiaries overseas	americans place native or native speakers in charge
The mining zone has thus remained one of the most desolate places in Africa	Many resorts also are focusing more on the service side of their business	many resorts also are focusing more
Drug companies lost a major liability case	Such armor crushes the soldier	armor crushes the soldier
Repeat customers also can purchase luxury items at reduced prices	The market is still very touchy about rumors and news on pending takeovers	the market is still very touchy about rumors and news
Analysts had mixed responses to the results	But such a combination also presents great risks	but such a combination
Waxman sells a variety of hardware products for the home repair market	That figure has been inching up for several years	fail to follow
East Bloc pollution data typically have been state secrets	These big stocks greatly influence the Nasdaq Composite Index	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	Some economists expect further declines in investment spending	some economists expect
