demonstration	test_sentence	response
The key here is the ambition of state Attorney General John Van de Kamp	Each has an equal vote at the monthly meetings	each has
The company earns about half its revenue overseas and plans further expansion	That went over the permissible line for warm and fuzzy feelings	that went over the permissible line for warm and fuzzy
Developers are also eyeing the real estate portfolios of major corporations	But sophistication has its limits	sophistication has its limits
Wang had previously forecast a loss	The stock market is certainly not too big for the Fed to handle	the stock market is certainly not too big
Analysts expect others to show a similar pattern	More carefully targeted intervention might actually reduce the need for government action	more carefully targeted intervention might actually reduce the need
The key here is the ambition of state Attorney General John Van de Kamp	The latest rebate is good for all Beretta models	the latest rebate is
But even a little appeal has a lot of attraction these days	President Reagan vetoed this as a First Amendment violation	president reagan vetoed this as a violation
These big stocks greatly influence the Nasdaq Composite Index	Talk show hosts quickly change the topic	talk show hosts quickly change
You built your career on prejudice and hate	The announcement fueled speculation for future advances in the shares	announcement fueled speculation for future advances in shares
The company rejected those past proposals	Whittle has met some resistance	whittle met
You built your career on prejudice and hate	Rival gangs have turned cities into combat zones	gangs turned cities into combat zones
Employees wore identification badges listing not only their names but also their dates of hire	Futures prices showed modest changes in light trading volume	futures prices showed
Simpson is an auto parts maker	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
It was the highest bid in history for a work of art	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the relative calm in tokyo proved little comfort
Those current holders would also receive minority interests in the new company	Two more securities firms bowed to the outcry over program trading	two more securities firms bowed to the outcry
But even a little appeal has a lot of attraction these days	Lead underwriter to the issue is Toronto Dominion Securities Inc	fail to follow
It arrived just as the regulator handling such operations was retiring	Major European auction houses are turning increasingly to specialized sales	major european auction houses turning increasingly to specialized sales
It arrived just as the regulator handling such operations was retiring	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake in drug
Civil suits against planners by clients seeking recovery of funds are increasingly common	At least half that growth will have come in the past three years alone	fail to follow
Connaught is a biotechnology research and vaccine manufacturing concern	Right away you notice the following things about a Philip Glass concert	right away you notice
The closely watched funds rate is what banks charge each other on overnight loans	Japanese companies have a caveat competitor attitude	fail to follow
You built your career on prejudice and hate	The pilots argued that this triggered a pay raise for them	fail to follow
The dispute was the subject of a Wall Street Journal article in August	The scientists have experimented on the tiny neck arteries of rats	the scientists have experimented
You already know the answer	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	fail to follow
