demonstration	test_sentence	response
Simpson is an auto parts maker	Both companies are regional carriers in the Southwest	both companies are
Their verdict on real estate is almost the same	Nissan will introduce a completely revamped Sentra next fall	fail to follow
The mining zone has thus remained one of the most desolate places in Africa	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans precariously
Recruiter Donald Clark does note an increase in searches for minority candidates	The deal would require approval by a majority of Jaguar shareholders	the deal would require approval
Its previous proposal had conditioned rate limits on Seabrook operations and other contingencies	That injunction resulted from litigation between Temple and Sea Containers last May	that injunction resulted from litigation
Ashland had a loss	The market is still very touchy about rumors and news on pending takeovers	the market is still very touchy
The dispute was the subject of a Wall Street Journal article in August	Delayed financings also would affect the operations of many companies	delayed financings
The report of the bankruptcy filing stunned Hollywood executives and investors	The two are also signing a trade agreement	the two are also signing
Only now is it undergoing a badly needed facelift	But Mexico urgently needs more help	mexico urgently needs more help
That means huge travel bills	Delayed financings also would affect the operations of many companies	delayed financings also would affect
The recent sharp stock market decline exacerbated those concerns	The market is still very touchy about rumors and news on pending takeovers	the market is still very touchy
Simpson is an auto parts maker	But in this case the needle has a very sharp point	but in this case the needle has
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Wang had previously forecast a loss	previously forecast a loss
Civil suits against planners by clients seeking recovery of funds are increasingly common	The market is still very touchy about rumors and news on pending takeovers	the market is still very touchy about rumors and news on pending
The finance unit attributed the decline to higher borrowing costs compared with a year earlier	Their discomfort is a healthy sign for the rest of us	their discomfort is a healthy sign for us
He hit the lanes three years ago on the advice of his doctor	Los Angeles will be the site of a new entertainment division for the ad agency	fail to follow
Wang had previously forecast a loss	First Interstate made the move under pressure from regulators	first interstate made the move
The closely watched funds rate is what banks charge each other on overnight loans	Wilfred closed its Massachusetts schools earlier this year	fail to follow
Now it is their fellow Turks arriving as refugees from Bulgaria	She was as cool as a cucumber	she was
The team then proposed modifications in their work process to management	The Northeast has been holding its own in the population race	the northeast has been holding in the population race
Employees wore identification badges listing not only their names but also their dates of hire	Recruiter Donald Clark does note an increase in searches for minority candidates	donald clark notes
It was the highest bid in history for a work of art	The third principal in the South Gardens adventure did have garden experience	the third principal did
That means huge travel bills	The chimney is a pile of bricks on the front lawn	the chimney is
It arrived just as the regulator handling such operations was retiring	Analysts had mixed responses to the results	analysts mixed responses to the results
