demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	18	21	礼也是个
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	26	36	电池的项目最近没有什么
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	20	26	个超声喷雾做的
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	21	23	这个年
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	22	24	服你师
我下个月去买车	下个月	我觉得他那个驾校也有问题	21	17	nan
你叫什么名字	什么名字	我四点从单位直接出发	15	19	四点从单位
你问问销售的价格	销售的价格	我在高铁上了	19	21	高铁上
我这次给了名字的	这次	我对她高中都没什么印象	15	16	对她
你想多少人	多少人	这个是什么意思	17	16	nan
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	19	21	在那公
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	17	20	我觉得他
社会主义不止一条路	一条路	我知道那个地方	21	20	nan
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	19	21	我同事
你还参加过这种阿	这种	所以我才有其他想法	19	20	其他
你要找天线供应商	天线供应商	那你在群里说说	19	21	在群里
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	21	26	前唱烛光里的
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	22	26	这个方面上
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	18	24	我以前唱烛光里
你在哪个医院	哪个医院	他们报了什么兴趣班	18	22	什么兴趣班
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	33	34	周年
一个人也够无聊的	一个	我昨天走了一个半小时	19	20	一个
那你喜欢什么样的	什么样的	这个得往单位发	17	21	个得往单位
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	24	26	每个人
我准备了好长时间嗯	好长	常规的一些团都会去	16	17	规的
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	23	26	什么二十
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	26	28	领导的
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	24	28	那你在群里
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	22	25	那公司里
我明天有健步走活动	健步走活动	你该找个妹子了	21	21	个
利民经常干这种事情的	这种事情	我一直放低自己的底线	22	24	低自己
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	17	20	女状元的
你入市了几多钱	几多钱	我有同学在这儿	18	20	在这儿
她是个行政的主任	个行政的主任	我们还不是可以自己活	25	26	自己
我是说手机信息	手机信息	关键是他的英语水平跟我一样	24	18	nan
我是你同学	你同学	我们还不是可以自己活	19	20	自己
你啥时来	啥时	我没见过她老公	15	14	nan
文科基本上生活中有点用	生活中	他从楼上摔下来生死未卜我很难过	27	21	nan
你的光环是你自己的	你自己的	所以我才有其他想法	22	23	其他
你的光环是你自己的	你自己的	我们住哪个酒店	22	21	nan
每天往返路程需要多长时间	多长	他是换全新的	22	18	nan
大雪在圣诞的时候	圣诞的时候	我有同学在这儿	22	20	nan
你要找天线供应商	天线供应商	那你还要寄送什么推荐信	27	24	nan
社会主义不止一条路	一条路	我们公司在搞什么二十周年庆	25	27	十周年
她通常早上很早起来回复邮件	很早	结果我妈不停的催我	22	25	妈不停的
目录没什么要求把	什么要求	我五点后空的	19	21	后空的
这就是贫富差距的显现	贫富差距的显现	老板应该是想你们回来	21	22	老板
于是我更加关注这支球队	这支	我昨天走了一个半小时	18	23	昨天走了一个
我周日晚上走	周日晚上	她是个行政的主任	18	21	政的主任
我们住哪个酒店	哪个酒店	这是我的微博	17	20	我的微博
我下个月去买车	下个月	那你俩照什么主题	14	16	那你俩
土地基金增强特区财政储备	特区财政储备	关键是他的英语水平跟我一样	32	26	nan
他不管这些子事	这些子事	那说明驱动没装好	17	21	明驱动没装
你的光环是你自己的	你自己的	你要给我客人的护照号码和名字	21	23	客人的
你这周先别去	这周	燃料电池的项目最近没有什么进展	14	16	电池的
那你还是打印电子版的吧	电子版的	这个交通标识是什么意思	28	27	nan
你叫什么名字	什么名字	我一直放低自己的底线	18	20	低自己
我也正在物色这方面的人才	这方面的人才	这个男孩有些意向	28	25	nan
社会主义不止一条路	一条路	她对你们都很熟悉的	21	24	很熟悉的
你手里的钱应该够了吧	你手	你在那公司里做过吧	17	21	在那公司里
我们做弱电系统	弱电系统	我五点后空的	18	16	nan
你肯定是一个好爸爸	一个好爸爸	于是我更加关注这支球队	25	28	这支球队
你这周先别去	这周	只是人确实在某个时间段会很脆弱	17	19	在某个
她天天做你的	你的	你是什么时候来	14	15	什么
你不在一早上了	一早上	这个是小影院	17	17	小
按照银行报表的销售额可以	银行报表	看样子这个年龄的男人很危险	23	25	这个年
我们住哪个酒店	哪个酒店	这个领导可能有领导的想法吧	15	16	这个
土地基金增强特区财政储备	特区财政储备	你可以查查你们那边的	24	28	以查查你们
他是换全新的	全新的	这个领导可能有领导的想法吧	21	22	导的
我在高铁上了	高铁上	你在那公司里做过吧	14	18	在那公司里
