demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	17	20	送礼也是
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	24	28	燃料电池的
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	0	20	[CLS]我一直放低自己的底线。自己的底线。[SEP]那个
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	27	27	人
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	29	29	人
我下个月去买车	下个月	我觉得他那个驾校也有问题	9	19	下个月。[SEP]我觉得他那个
你叫什么名字	什么名字	我四点从单位直接出发	16	20	点从单位直
你问问销售的价格	销售的价格	我在高铁上了	16	20	[SEP]我在高铁
我这次给了名字的	这次	我对她高中都没什么印象	15	15	对
你想多少人	多少人	这个是什么意思	0	9	[CLS]你想多少人。多少人
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	1	20	节奏可能跟外企的差不多。外企的。[SEP]你在那
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	23	20	nan
社会主义不止一条路	一条路	我知道那个地方	0	20	[CLS]社会主义不止一条路。一条路。[SEP]我知道那个
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	16	2	nan
你还参加过这种阿	这种	所以我才有其他想法	14	20	所以我才有其他
你要找天线供应商	天线供应商	那你在群里说说	3	20	找天线供应商。天线供应商。[SEP]那你在群
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	3	11	正在物色这方面的人
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	16	32	个月。[SEP]那在这个方面上我们能达成共
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	19	26	以前唱烛光里的妈
你在哪个医院	哪个医院	他们报了什么兴趣班	0	20	[CLS]你在哪个医院。哪个医院。[SEP]他们报了什么兴
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	14	33	所。个重要问题。[SEP]我们公司在搞什么二十周
一个人也够无聊的	一个	我昨天走了一个半小时	1	3	一个人
那你喜欢什么样的	什么样的	这个得往单位发	16	20	这个得往单
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	26	26	人
我准备了好长时间嗯	好长	常规的一些团都会去	16	20	规的一些团
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	16	20	[SEP]我们公司
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	3	20	以查查你们那边的。你们那边的。[SEP]这个
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	16	28	试教育的好处。[SEP]那你在群里
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	16	20	个月。[SEP]你
我明天有健步走活动	健步走活动	你该找个妹子了	9	22	动。健步走活动。[SEP]你该找个妹
利民经常干这种事情的	这种事情	我一直放低自己的底线	1	20	利民经常干这种事情的。这种事情。[SEP]我一直
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	1	20	原来账户的钱不够了。原来账户。[SEP]女状元的
你入市了几多钱	几多钱	我有同学在这儿	16	20	同学在这儿
她是个行政的主任	个行政的主任	我们还不是可以自己活	24	20	nan
我是说手机信息	手机信息	关键是他的英语水平跟我一样	11	22	信息。[SEP]关键是他的英语水
我是你同学	你同学	我们还不是可以自己活	16	20	是可以自己
你啥时来	啥时	我没见过她老公	16	13	nan
