demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	22	23	技术
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	26	4	nan
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	23	26	喷雾做的
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	27	25	nan
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	29	23	nan
我下个月去买车	下个月	我觉得他那个驾校也有问题	23	21	nan
你叫什么名字	什么名字	我四点从单位直接出发	18	1	nan
你问问销售的价格	销售的价格	我在高铁上了	18	1	nan
我这次给了名字的	这次	我对她高中都没什么印象	18	8	nan
你想多少人	多少人	这个是什么意思	5	1	nan
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	22	22	司
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	18	1	nan
社会主义不止一条路	一条路	我知道那个地方	21	18	nan
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	20	26	同事一起弄她的
你还参加过这种阿	这种	所以我才有其他想法	18	1	nan
你要找天线供应商	天线供应商	那你在群里说说	18	18	你
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	11	26	人才。这方面。[SEP]我以前唱烛光里的
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	31	25	nan
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	20	25	前唱烛光里的
你在哪个医院	哪个医院	他们报了什么兴趣班	23	15	nan
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	26	26	司
一个人也够无聊的	一个	我昨天走了一个半小时	3	8	人也够无聊的
那你喜欢什么样的	什么样的	这个得往单位发	18	2	nan
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	26	34	人买了一个新秀丽的
我准备了好长时间嗯	好长	常规的一些团都会去	18	17	nan
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	20	20	司
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	25	12	nan
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	25	25	你
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	24	24	司
我明天有健步走活动	健步走活动	你该找个妹子了	18	18	你
利民经常干这种事情的	这种事情	我一直放低自己的底线	20	25	直放低自己的
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	18	20	状元的
你入市了几多钱	几多钱	我有同学在这儿	18	1	nan
她是个行政的主任	个行政的主任	我们还不是可以自己活	18	25	我们还不是可以自
我是说手机信息	手机信息	关键是他的英语水平跟我一样	20	19	nan
我是你同学	你同学	我们还不是可以自己活	18	7	nan
你啥时来	啥时	我没见过她老公	17	1	nan
文科基本上生活中有点用	生活中	他从楼上摔下来生死未卜我很难过	19	25	从楼上摔下来生
你的光环是你自己的	你自己的	所以我才有其他想法	18	6	nan
你的光环是你自己的	你自己的	我们住哪个酒店	19	6	nan
每天往返路程需要多长时间	多长	他是换全新的	22	23	新的
大雪在圣诞的时候	圣诞的时候	我有同学在这儿	18	12	nan
你要找天线供应商	天线供应商	那你还要寄送什么推荐信	18	18	你
社会主义不止一条路	一条路	我们公司在搞什么二十周年庆	19	19	司
她通常早上很早起来回复邮件	很早	结果我妈不停的催我	2	25	通常早上很早起来回复邮件。很早。[SEP]结果我妈不停的
目录没什么要求把	什么要求	我五点后空的	18	21	点后空的
这就是贫富差距的显现	贫富差距的显现	老板应该是想你们回来	29	27	nan
于是我更加关注这支球队	这支	我昨天走了一个半小时	25	0	nan
我周日晚上走	周日晚上	她是个行政的主任	20	19	nan
我们住哪个酒店	哪个酒店	这是我的微博	19	18	nan
我下个月去买车	下个月	那你俩照什么主题	17	15	nan
土地基金增强特区财政储备	特区财政储备	关键是他的英语水平跟我一样	33	26	nan
他不管这些子事	这些子事	那说明驱动没装好	19	6	nan
你的光环是你自己的	你自己的	你要给我客人的护照号码和名字	22	17	nan
你这周先别去	这周	燃料电池的项目最近没有什么进展	22	1	nan
那你还是打印电子版的吧	电子版的	这个交通标识是什么意思	22	2	nan
你叫什么名字	什么名字	我一直放低自己的底线	18	1	nan
我也正在物色这方面的人才	这方面的人才	这个男孩有些意向	18	25	人才。[SEP]这个男孩
社会主义不止一条路	一条路	她对你们都很熟悉的	17	18	对你
你手里的钱应该够了吧	你手	你在那公司里做过吧	20	20	司
我们做弱电系统	弱电系统	我五点后空的	19	20	空的
你肯定是一个好爸爸	一个好爸爸	于是我更加关注这支球队	25	1	nan
你这周先别去	这周	只是人确实在某个时间段会很脆弱	14	1	nan
她天天做你的	你的	你是什么时候来	18	12	nan
你不在一早上了	一早上	这个是小影院	17	1	nan
按照银行报表的销售额可以	银行报表	看样子这个年龄的男人很危险	29	27	nan
我们住哪个酒店	哪个酒店	这个领导可能有领导的想法吧	18	24	导可能有领导的
土地基金增强特区财政储备	特区财政储备	你可以查查你们那边的	32	22	nan
他是换全新的	全新的	这个领导可能有领导的想法吧	20	22	领导的
我在高铁上了	高铁上	你在那公司里做过吧	17	17	司
徒弟只能做到这个程度	这个程度	你看俺弟黑的	22	18	nan
社会主义不止一条路	一条路	大雪在圣诞的时候	18	21	在圣诞的
你这周先别去	这周	这样的说法也震动了我们那个政府	19	25	动了我们那个政
我没见过她老公	她老公	那说明驱动没装好	18	15	nan
我在高铁上了	高铁上	双方都不会放在心里	13	20	双方都不会放在心
灵感来自我师母	我师母	我也正在物色这方面的人才	24	23	nan
你可以查查你们那边的	你们那边	看样子这个年龄的男人很危险	27	25	nan
现在我只加了电子病历的	电子病历	对转基因的议论真的很多	20	23	转基因的
我买了挺多肉丸的	挺多	他是换全新的	18	19	新的
一个孩子长大怎么这么难	一个	新一轮的政治斗争又将开始	18	20	一轮的
我发现你每天很有点无聊列	每天	下次他什么时候来	18	4	nan
下次他什么时候来	什么时候	我们每个人买了一个新秀丽的箱子	20	30	人买了一个新秀丽的箱子
他不管这些子事	这些子事	那你在群里说说	20	16	nan
我没见过她老公	她老公	我们每个人买了一个新秀丽的箱子	18	26	人买了一个新秀丽的
龙猫属于夜行动物	夜行动物	我们住哪个酒店	18	17	nan
我基本每周都不走	每周	那你还要寄送什么推荐信	24	15	nan
节奏可能跟外企的差不多	外企的	那在这个方面上我们能达成共识	20	15	nan
