demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	17	21	送礼也是个
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	33	21	nan
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	19	20	那个
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	21	22	这个
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	26	22	nan
我下个月去买车	下个月	我觉得他那个驾校也有问题	24	19	nan
你叫什么名字	什么名字	我四点从单位直接出发	22	22	出
你问问销售的价格	销售的价格	我在高铁上了	18	21	在高铁上
我这次给了名字的	这次	我对她高中都没什么印象	23	24	印象
你想多少人	多少人	这个是什么意思	12	13	这个
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	24	22	nan
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	18	22	觉得他那个
社会主义不止一条路	一条路	我知道那个地方	19	20	那个
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	24	22	nan
你还参加过这种阿	这种	所以我才有其他想法	10	20	这种。[SEP]所以我才有其他
你要找天线供应商	天线供应商	那你在群里说说	17	22	那你在群里说
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	14	21	这方面。[SEP]我以前
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	22	23	这个
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	1	22	这就是贫富差距的显现。贫富差距。[SEP]我以前唱烛
你在哪个医院	哪个医院	他们报了什么兴趣班	18	14	nan
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	11	35	没有厕所。个重要问题。[SEP]我们公司在搞什么二十周年庆
一个人也够无聊的	一个	我昨天走了一个半小时	22	20	nan
那你喜欢什么样的	什么样的	这个得往单位发	16	22	这个得往单位发
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	31	30	nan
我准备了好长时间嗯	好长	常规的一些团都会去	23	22	nan
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	11	28	这个事情。[SEP]我们公司在搞什么二十周年
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	19	20	这个
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	24	27	那你在群
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	22	2	nan
我明天有健步走活动	健步走活动	你该找个妹子了	24	21	nan
利民经常干这种事情的	这种事情	我一直放低自己的底线	12	23	这种事情。[SEP]我一直放低自
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	24	22	nan
你入市了几多钱	几多钱	我有同学在这儿	19	20	这儿
她是个行政的主任	个行政的主任	我们还不是可以自己活	24	22	nan
我是说手机信息	手机信息	关键是他的英语水平跟我一样	24	22	nan
我是你同学	你同学	我们还不是可以自己活	14	21	还不是可以自己活
你啥时来	啥时	我没见过她老公	15	14	nan
文科基本上生活中有点用	生活中	他从楼上摔下来生死未卜我很难过	24	27	来生死未
你的光环是你自己的	你自己的	所以我才有其他想法	24	23	nan
你的光环是你自己的	你自己的	我们住哪个酒店	19	21	住哪个
每天往返路程需要多长时间	多长	他是换全新的	22	18	nan
大雪在圣诞的时候	圣诞的时候	我有同学在这儿	22	23	这儿
你要找天线供应商	天线供应商	那你还要寄送什么推荐信	17	22	那你还要寄送
社会主义不止一条路	一条路	我们公司在搞什么二十周年庆	24	28	二十周年庆
她通常早上很早起来回复邮件	很早	结果我妈不停的催我	23	22	nan
目录没什么要求把	什么要求	我五点后空的	17	22	五点后空的[SEP]
