demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	21	21	个
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	37	29	nan
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	21	20	nan
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	21	22	这个
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	26	27	这样
我下个月去买车	下个月	我觉得他那个驾校也有问题	14	14	我
你叫什么名字	什么名字	我四点从单位直接出发	17	14	nan
你问问销售的价格	销售的价格	我在高铁上了	18	17	nan
我这次给了名字的	这次	我对她高中都没什么印象	15	14	nan
你想多少人	多少人	这个是什么意思	12	13	这个
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	5	24	跟外企的差不多。外企的。[SEP]你在那公司里做
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	21	22	那个
社会主义不止一条路	一条路	我知道那个地方	19	20	那个
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	18	19	跟我
你还参加过这种阿	这种	所以我才有其他想法	15	16	以我
你要找天线供应商	天线供应商	那你在群里说说	17	21	那你在群里
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	14	19	这方面。[SEP]我
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	22	23	这个
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	1	18	这就是贫富差距的显现。贫富差距。[SEP]我
你在哪个医院	哪个医院	他们报了什么兴趣班	14	9	nan
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	27	23	nan
一个人也够无聊的	一个	我昨天走了一个半小时	15	14	nan
那你喜欢什么样的	什么样的	这个得往单位发	16	17	这个
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	24	25	每个
我准备了好长时间嗯	好长	常规的一些团都会去	17	19	的一些
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	11	17	这个事情。[SEP]我
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	19	20	这个
