demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	23	19	nan
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	32	38	近没有什么进展
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	5	27	低自己的底线。自己的底线。[SEP]那个超声喷雾做的是
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	12	0	nan
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	17	22	我还有点佩服
我下个月去买车	下个月	我觉得他那个驾校也有问题	16	22	得他那个驾校也
你叫什么名字	什么名字	我四点从单位直接出发	20	21	直接
你问问销售的价格	销售的价格	我在高铁上了	19	19	高
我这次给了名字的	这次	我对她高中都没什么印象	17	17	高
你想多少人	多少人	这个是什么意思	17	19	意思[SEP]
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	11	19	多。外企的。[SEP]你在
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	17	25	我觉得他那个驾校也
社会主义不止一条路	一条路	我知道那个地方	17	12	nan
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	22	27	一起弄她的店
你还参加过这种阿	这种	所以我才有其他想法	18	0	nan
你要找天线供应商	天线供应商	那你在群里说说	12	19	供应商。[SEP]那你在
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	24	0	nan
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	33	21	nan
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	23	22	nan
你在哪个医院	哪个医院	他们报了什么兴趣班	17	22	了什么兴趣班
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	17	27	重要问题。[SEP]我们公司在
一个人也够无聊的	一个	我昨天走了一个半小时	22	0	nan
那你喜欢什么样的	什么样的	这个得往单位发	18	0	nan
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	17	35	政储备。[SEP]我们每个人买了一个新秀丽的箱
我准备了好长时间嗯	好长	常规的一些团都会去	17	20	的一些团
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	17	19	我们公
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	22	0	nan
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	17	21	教育的好处
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	27	9	nan
我明天有健步走活动	健步走活动	你该找个妹子了	24	7	nan
利民经常干这种事情的	这种事情	我一直放低自己的底线	22	1	nan
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	17	0	nan
你入市了几多钱	几多钱	我有同学在这儿	10	0	nan
她是个行政的主任	个行政的主任	我们还不是可以自己活	12	11	nan
我是说手机信息	手机信息	关键是他的英语水平跟我一样	23	24	平跟
我是你同学	你同学	我们还不是可以自己活	17	0	nan
你啥时来	啥时	我没见过她老公	13	11	nan
文科基本上生活中有点用	生活中	他从楼上摔下来生死未卜我很难过	32	33	过[SEP]
你的光环是你自己的	你自己的	所以我才有其他想法	4	0	nan
你的光环是你自己的	你自己的	我们住哪个酒店	17	23	我们住哪个酒店
每天往返路程需要多长时间	多长	他是换全新的	9	20	多长时间。多长。[SEP]他是换
大雪在圣诞的时候	圣诞的时候	我有同学在这儿	1	21	大雪在圣诞的时候。圣诞的时候。[SEP]我有同学在
你要找天线供应商	天线供应商	那你还要寄送什么推荐信	12	22	供应商。[SEP]那你还要寄送
社会主义不止一条路	一条路	我们公司在搞什么二十周年庆	3	12	主义不止一条路。一条
她通常早上很早起来回复邮件	很早	结果我妈不停的催我	19	24	结果我妈不停
目录没什么要求把	什么要求	我五点后空的	17	0	nan
这就是贫富差距的显现	贫富差距的显现	老板应该是想你们回来	12	22	贫富差距的显现。[SEP]老板
于是我更加关注这支球队	这支	我昨天走了一个半小时	22	11	nan
我周日晚上走	周日晚上	她是个行政的主任	18	6	nan
我们住哪个酒店	哪个酒店	这是我的微博	17	12	nan
我下个月去买车	下个月	那你俩照什么主题	17	7	nan
土地基金增强特区财政储备	特区财政储备	关键是他的英语水平跟我一样	17	31	政储备。[SEP]关键是他的英语水平跟
他不管这些子事	这些子事	那说明驱动没装好	17	21	明驱动没装
你的光环是你自己的	你自己的	你要给我客人的护照号码和名字	17	26	你要给我客人的护照号
你这周先别去	这周	燃料电池的项目最近没有什么进展	3	26	周先别去。这周。[SEP]燃料电池的项目最近没有什么进展
那你还是打印电子版的吧	电子版的	这个交通标识是什么意思	24	0	nan
你叫什么名字	什么名字	我一直放低自己的底线	18	19	低自
我也正在物色这方面的人才	这方面的人才	这个男孩有些意向	17	0	nan
社会主义不止一条路	一条路	她对你们都很熟悉的	3	12	主义不止一条路。一条
你手里的钱应该够了吧	你手	你在那公司里做过吧	23	19	nan
我们做弱电系统	弱电系统	我五点后空的	19	21	空的[SEP]
你肯定是一个好爸爸	一个好爸爸	于是我更加关注这支球队	22	28	加关注这支球队
你这周先别去	这周	只是人确实在某个时间段会很脆弱	18	27	某个时间段会很脆弱[SEP]
