demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	17	21	送礼也是个
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	35	28	nan
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	20	26	个超声喷雾做的
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	10	25	现。贫富差距。[SEP]看样子这个年龄的
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	18	28	还有点佩服你师傅这样的
我下个月去买车	下个月	我觉得他那个驾校也有问题	19	19	个
你叫什么名字	什么名字	我四点从单位直接出发	8	19	什么名字。[SEP]我四点从单位
你问问销售的价格	销售的价格	我在高铁上了	18	18	在
我这次给了名字的	这次	我对她高中都没什么印象	21	24	什么印象
你想多少人	多少人	这个是什么意思	13	13	个
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	19	19	在
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	22	22	个
社会主义不止一条路	一条路	我知道那个地方	20	20	个
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	18	27	跟我同事一起弄她的店
你还参加过这种阿	这种	所以我才有其他想法	14	19	所以我才有其
你要找天线供应商	天线供应商	那你在群里说说	19	19	在
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	20	26	以前唱烛光里的
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	20	23	那在这个
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	10	25	现。贫富差距。[SEP]我以前唱烛光里的
你在哪个医院	哪个医院	他们报了什么兴趣班	18	14	nan
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	29	27	nan
一个人也够无聊的	一个	我昨天走了一个半小时	19	20	一个
那你喜欢什么样的	什么样的	这个得往单位发	17	17	个
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	25	25	个
我准备了好长时间嗯	好长	常规的一些团都会去	18	17	nan
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	23	21	nan
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	20	20	个
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	28	26	nan
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	25	21	nan
我明天有健步走活动	健步走活动	你该找个妹子了	20	21	找个
利民经常干这种事情的	这种事情	我一直放低自己的底线	19	25	一直放低自己的
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	18	20	状元的
你入市了几多钱	几多钱	我有同学在这儿	9	18	几多钱。[SEP]我有同学在
她是个行政的主任	个行政的主任	我们还不是可以自己活	20	24	还不是可以
我是说手机信息	手机信息	关键是他的英语水平跟我一样	19	19	的
我是你同学	你同学	我们还不是可以自己活	8	19	同学。[SEP]我们还不是可以自
你啥时来	啥时	我没见过她老公	6	13	啥时。[SEP]我没见过
文科基本上生活中有点用	生活中	他从楼上摔下来生死未卜我很难过	19	18	nan
你的光环是你自己的	你自己的	所以我才有其他想法	17	23	所以我才有其他
你的光环是你自己的	你自己的	我们住哪个酒店	20	23	哪个酒店
每天往返路程需要多长时间	多长	他是换全新的	20	23	换全新的
大雪在圣诞的时候	圣诞的时候	我有同学在这儿	18	21	有同学在
你要找天线供应商	天线供应商	那你还要寄送什么推荐信	23	19	nan
社会主义不止一条路	一条路	我们公司在搞什么二十周年庆	22	20	nan
她通常早上很早起来回复邮件	很早	结果我妈不停的催我	19	25	结果我妈不停的
目录没什么要求把	什么要求	我五点后空的	10	21	什么要求。[SEP]我五点后空的
