demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	23	25	术活[SEP]
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	1	28	我们公司在搞什么二十周年庆。什么二十周年庆。[SEP]燃料电池的
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	1	30	我一直放低自己的底线。自己的底线。[SEP]那个超声喷雾做的是球形的
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	25	25	的
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	17	28	我还有点佩服你师傅这样的
我下个月去买车	下个月	我觉得他那个驾校也有问题	14	23	我觉得他那个驾校也有
你叫什么名字	什么名字	我四点从单位直接出发	14	17	我四点从
你问问销售的价格	销售的价格	我在高铁上了	17	12	nan
我这次给了名字的	这次	我对她高中都没什么印象	14	25	我对她高中都没什么印象[SEP]
你想多少人	多少人	这个是什么意思	1	17	你想多少人。多少人。[SEP]这个是什么意
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	18	25	你在那公司里做过
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	17	25	我觉得他那个驾校也
社会主义不止一条路	一条路	我知道那个地方	16	21	我知道那个地
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	17	26	我跟我同事一起弄她的
你还参加过这种阿	这种	所以我才有其他想法	16	19	我才有其
你要找天线供应商	天线供应商	那你在群里说说	23	19	nan
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	19	26	我以前唱烛光里的
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	27	27	我
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	18	25	我以前唱烛光里的
你在哪个医院	哪个医院	他们报了什么兴趣班	23	17	nan
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	23	27	我们公司在
一个人也够无聊的	一个	我昨天走了一个半小时	14	8	nan
那你喜欢什么样的	什么样的	这个得往单位发	23	13	nan
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	22	34	我们每个人买了一个新秀丽的
我准备了好长时间嗯	好长	常规的一些团都会去	23	17	nan
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	17	25	我们公司在搞什么二
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	23	28	可能有领导的
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	25	19	nan
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	20	27	你在那公司里做过
我明天有健步走活动	健步走活动	你该找个妹子了	18	24	你该找个妹子了
利民经常干这种事情的	这种事情	我一直放低自己的底线	18	25	我一直放低自己的
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	21	20	nan
你入市了几多钱	几多钱	我有同学在这儿	14	17	我有同学
