demon	d_label	test	start	end	prediction
其实穷也是一种幸福	一种幸福	送礼也是个技术活	22	22	技
我们公司在搞什么二十周年庆	什么二十周年庆	燃料电池的项目最近没有什么进展	35	28	nan
我一直放低自己的底线	自己的底线	那个超声喷雾做的是球形的	30	30	的
这就是贫富差距的显现	贫富差距	看样子这个年龄的男人很危险	20	25	子这个年龄的
其实穷也是一种幸福	一种幸福	我还有点佩服你师傅这样的人	24	24	师
我下个月去买车	下个月	我觉得他那个驾校也有问题	22	22	也
你叫什么名字	什么名字	我四点从单位直接出发	22	4	nan
你问问销售的价格	销售的价格	我在高铁上了	18	22	在高铁上了
我这次给了名字的	这次	我对她高中都没什么印象	21	22	什么
你想多少人	多少人	这个是什么意思	15	16	什么
节奏可能跟外企的差不多	外企的	你在那公司里做过吧	20	22	那公司
你问问销售的价格	销售的价格	我觉得他那个驾校也有问题	20	22	他那个
社会主义不止一条路	一条路	我知道那个地方	19	22	那个地方
男人不差在别的地方	别的地方	我跟我同事一起弄她的店	20	26	同事一起弄她的
你还参加过这种阿	这种	所以我才有其他想法	15	22	以我才有其他想法
你要找天线供应商	天线供应商	那你在群里说说	19	22	在群里说
我也正在物色这方面的人才	这方面	我以前唱烛光里的妈妈	20	26	以前唱烛光里的
半个月前我姨夫出车祸过世了	半个月	那在这个方面上我们能达成共识	22	9	nan
这就是贫富差距的显现	贫富差距	我以前唱烛光里的妈妈	20	25	前唱烛光里的
你在哪个医院	哪个医院	他们报了什么兴趣班	18	22	什么兴趣班
我有个重要问题那里有没有厕所	个重要问题	我们公司在搞什么二十周年庆	29	30	什么
一个人也够无聊的	一个	我昨天走了一个半小时	22	22	小
那你喜欢什么样的	什么样的	这个得往单位发	20	8	nan
土地基金增强特区财政储备	特区财政储备	我们每个人买了一个新秀丽的箱子	34	34	的
我准备了好长时间嗯	好长	常规的一些团都会去	17	17	的
我一直但是这个事情	这个事情	我们公司在搞什么二十周年庆	23	24	什么
你可以查查你们那边的	你们那边的	这个领导可能有领导的想法吧	28	28	的
这恰恰说明了应试教育的好处	应试教育的好处	那你在群里说说	26	19	nan
半个月前我姨夫出车祸过世了	半个月	你在那公司里做过吧	20	9	nan
我明天有健步走活动	健步走活动	你该找个妹子了	15	22	动。[SEP]你该找个妹
利民经常干这种事情的	这种事情	我一直放低自己的底线	26	25	nan
原来账户的钱不够了	原来账户	女状元的爸爸谈教育	20	20	的
你入市了几多钱	几多钱	我有同学在这儿	16	20	同学在这儿
她是个行政的主任	个行政的主任	我们还不是可以自己活	20	6	nan
我是说手机信息	手机信息	关键是他的英语水平跟我一样	24	19	nan
我是你同学	你同学	我们还不是可以自己活	8	20	同学。[SEP]我们还不是可以自己
你啥时来	啥时	我没见过她老公	15	14	nan
文科基本上生活中有点用	生活中	他从楼上摔下来生死未卜我很难过	11	20	用。生活中。[SEP]他从楼
你的光环是你自己的	你自己的	所以我才有其他想法	22	22	其
