demonstration	demon_label	test_sentence	response	attachment	structure
The student read the book	The student read	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The driver of the car that had the moustache was pretty cool	the driver of the car was pretty cool	adjunct	structure_2
The actor memorized the script	The actor memorized	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The architect designed the building	The architect designed	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The gardener watered the plants	The gardener watered	Mom melted the chocolate with an iron pot	mom melted	pp	structure_2
The fisherman caught the trout	The fisherman caught	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The criminal of the gang that had a long scar disappeared last Monday	the criminal of the gang that had a disappeared last monday	adjunct	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The gold of the miner that had the impurities was worthless	the gold of that had was worthless	adjunct	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The flowers of the valley that had the old castle excited the tourists	the flowers of excited the tourists	adjunct	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The dancer performed the routine	The dancer performed	Dan entered the room with a window	dan entered the room	pp	structure_1
The singer composed a song	The singer composed	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The director of the orchestra played well	The director of played well	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had the big nose made a lot of sense	adjunct	structure_1
The lawyer argued the case	The lawyer argued	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The song of the singer that had long eyelashes was very smart	the song of the singer was very smart	adjunct	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The bird sang a melody	The bird sang	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The carpenter built the house	The carpenter built	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The librarian sorted the books	The librarian sorted	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The song of the player is really popular	The song of is really popular	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The musician tuned the guitar	The musician tuned	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The bishop of the church that had the funny eyebrows looked odd	the bishop of that had the funny eyebrows looked odd	adjunct	structure_2
