demonstration	demon_label	test_sentence	response	attachment	structure
The librarian sorted the books	The librarian sorted	The guy caught the rat with a trap	the guy caught with a trap	pp	structure_2
The gardener watered the plants	The gardener watered	Dan entered the room with a window	dan entered the room	pp	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The gallery of the center impressed the critics	The gallery of impressed the critics	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
The singer composed a song	The singer composed	The police investigated the house with a garden	the police investigated	pp	structure_1
The teacher explained the concept	The teacher explained	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The programmer wrote the code	The programmer wrote	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The song of the player is really popular	The song of is really popular	The song of the singer that had long eyelashes was very smart	the song of was very smart	adjunct	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The writer of the letter that had blonde hair arrived this morning	fail to follow	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The actor memorized the script	The actor memorized	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The miner of the gold that had the impurities was worthless	fail to follow	adjunct	structure_1
The forest of the animals pleased us	The forest of pleased us	The thesis of the editor that had the big nose made a lot of sense	the thesis of that made a lot of sense	adjunct	structure_1
The gamer played the game	The gamer played	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The chef cooked the meal	The chef cooked	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The chef of the restaurant that had the blue tiles pleased us	the chef of that had pleased us	adjunct	structure_1
The director of the orchestra played well	The director of played well	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The musician tuned the guitar	The musician tuned	Bruce leads the rock band with his voice	bruce leads	pp	structure_2
The student solved the equation	The student solved	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The park of the city delighted the children	The park of delighted the children	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The baker baked the cake	The baker baked	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The architect designed the building	The architect designed	The coach led the team with three members	the coach led	pp	structure_1
