demonstration	demon_label	test_sentence	response	attachment	structure
The baker baked the cake	The baker baked	The guy caught the rat with a trap	the guy caught	pp	structure_2
The singer composed a song	The singer composed	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The attorney of the company bothered me	The attorney of bothered me	The singer of the song that had long eyelashes was very smart	the singer of that had long eyelashes was very smart	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of the drugs hurt everyone	adjunct	structure_1
The programmer wrote the code	The programmer wrote	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate the cake	pp	structure_1
The sculptor chiseled the statue	The sculptor chiseled	The police investigated the house with the permission	the police investigated	pp	structure_2
The student solved the equation	The student solved	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The gardener watered the plants	The gardener watered	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The architect designed the building	The architect designed	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The church of the bishop that had the funny eyebrows looked odd	the church of the bishop looked odd	adjunct	structure_1
The fisherman caught the trout	The fisherman caught	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The chef seasoned the soup	The chef seasoned	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The student read the book	The student read	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The teacher explained the concept	The teacher explained	Dan entered the room with a window	dan entered the room	pp	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The artist of the mural completed his work	The artist of completed his work	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The bird sang a melody	The bird sang	The basketball player won the game with his team	the basketball player won the game	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The director of the orchestra played well	The director of played well	The inventor of the machine that had the goatee was amazing	the inventor of was amazing	adjunct	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
