demonstration	demon_label	test_sentence	response	attachment	structure
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The park of the city delighted the children	The park of delighted the children	The miner of the gold that had the impurities was worthless	the miner of worthless	adjunct	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The church of the bishop that had the funny eyebrows looked odd	the church of the funny eyebrows looked odd	adjunct	structure_1
The actor memorized the script	The actor memorized	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The car of the driver that had the moustache was pretty cool	the car of that had the moustache was pretty cool	adjunct	structure_1
The director of the orchestra played well	The director of played well	The restaurant of the chef that had the blue tiles pleased us	the restaurant of the chef pleased us	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The baker baked the cake	The baker baked	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The flowers of the valley that had the old castle excited the tourists	the flowers of excited the tourists	adjunct	structure_1
The hiker climbed the mountain	The hiker climbed	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The driver steered the car	The driver steered	The coach led the team with three members	the coach led the team	pp	structure_1
The lawyer argued the case	The lawyer argued	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The fisherman caught the trout	The fisherman caught	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The bird sang a melody	The bird sang	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The chef seasoned the soup	The chef seasoned	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The student solved the equation	The student solved	The guy caught the rat with a trap	the guy caught	pp	structure_2
The student read the book	The student read	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The manager of the factory was efficient	The manager of was efficient	The singer of the song that had long eyelashes was very smart	the singer of was very smart	adjunct	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The inventor of the machine that had the goatee was amazing	the inventor of amazing	adjunct	structure_2
The attorney of the company bothered me	The attorney of bothered me	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The drugs of the supplier that had a nasty effect hurt everyone	fail to follow	adjunct	structure_2
The singer composed a song	The singer composed	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The jeweler polished the diamond	The jeweler polished	Dan entered the room with a window	dan entered	pp	structure_1
