demonstration	demon_label	test_sentence	response	attachment	structure
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of drugs hurt everyone	adjunct	structure_1
The dancer performed the routine	The dancer performed	The police investigated the house with a garden	the police investigated	pp	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The fisherman caught the trout	The fisherman caught	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The hiker climbed the mountain	The hiker climbed	The guy caught the rat with a scar	the guy caught	pp	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The manager of the factory was efficient	The manager of was efficient	The church of the bishop that had the funny eyebrows looked odd	the church of that had the funny eyebrows looked odd	adjunct	structure_1
The gamer played the game	The gamer played	The coach led the team with three members	the coach led the team	pp	structure_1
The singer composed a song	The singer composed	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The bird sang a melody	The bird sang	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The lawyer argued the case	The lawyer argued	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The forest of the animals pleased us	The forest of pleased us	The singer of the song that had long eyelashes was very smart	the singer of smart	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The valley of the flowers that had the old castle excited the tourists	the valley of that had excited the tourists	adjunct	structure_2
The driver steered the car	The driver steered	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The programmer wrote the code	The programmer wrote	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The pilot flew the airplane	The pilot flew	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The director of the orchestra played well	The director of played well	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
The song of the player is really popular	The song of is really popular	The machine of the inventor that had the goatee was amazing	the machine of that was amazing	adjunct	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The criminal of the gang that had a long scar disappeared last Monday	the criminal of the gang that disappeared last monday	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had made a lot of sense	adjunct	structure_1
The student solved the equation	The student solved	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The castle of the kingdom awed the tourists	The castle of awed the tourists	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
The tailor altered the coat	The tailor altered	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
