demonstration	demon_label	test_sentence	response	attachment	structure
The festival of the village entertained the guests	The festival of entertained the guests	The car of the driver that had the moustache was pretty cool	the car of that had the moustache was pretty cool	adjunct	structure_1
The hiker climbed the mountain	The hiker climbed	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The machine of the inventor that had the goatee was amazing	fail to follow	adjunct	structure_1
The librarian sorted the books	The librarian sorted	The police investigated the house with a garden	the police investigated	pp	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The plains of the tribe looked strange	The plains of looked strange	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The park of the city delighted the children	The park of delighted the children	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The detective solved the mystery	The detective solved	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The valley of the flowers that had the old castle excited the tourists	fail to follow	adjunct	structure_2
The gamer played the game	The gamer played	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The musician tuned the guitar	The musician tuned	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The architect designed the building	The architect designed	Jasmine sang the song with the lovely students	jasmine sang with the lovely students	pp	structure_2
The pilot flew the airplane	The pilot flew	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The student read the book	The student read	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The programmer wrote the code	The programmer wrote	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The student solved the equation	The student solved	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The attorney of the company bothered me	The attorney of bothered me	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The actor memorized the script	The actor memorized	Dan entered the room with a window	dan entered the room	pp	structure_1
The manager of the factory was efficient	The manager of was efficient	The singer of the song that had long eyelashes was very smart	the singer of was very smart	adjunct	structure_2
The forest of the animals pleased us	The forest of pleased us	The editor of the thesis that had the big nose made a lot of sense	the editor of made a lot of sense	adjunct	structure_2
The tailor altered the coat	The tailor altered	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate with a red rose	pp	structure_1
