demonstration	demon_label	test_sentence	response	attachment	structure
The photographer adjusted the lens	The photographer adjusted	The guy caught the rat with a scar	the guy caught	pp	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The inventor of the machine that had the goatee was amazing	the inventor of amazing	adjunct	structure_2
The detective solved the mystery	The detective solved	The basketball player won the game with his team	the basketball player won	pp	structure_2
The bird sang a melody	The bird sang	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The baker kneaded the dough	The baker kneaded	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The house of the painter looked odd	The house of looked odd	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The pilot flew the airplane	The pilot flew	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The chef seasoned the soup	The chef seasoned	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The hiker climbed the mountain	The hiker climbed	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The plains of the tribe looked strange	The plains of looked strange	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The carpenter built the house	The carpenter built	Dan entered the room with a window	dan entered	pp	structure_1
The forest of the animals pleased us	The forest of pleased us	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The baker baked the cake	The baker baked	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The singer composed a song	The singer composed	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The jeweler polished the diamond	The jeweler polished	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The gardener watered the plants	The gardener watered	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
