demonstration	demon_label	test_sentence	response	attachment	structure
The sculptor chiseled the statue	The sculptor chiseled	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The bird sang a melody	The bird sang	Michelle watched the movie with her boyfriend	michelle watched the movie	pp	structure_2
The journalist reported the news	The journalist reported	The coach led the team with three members	the coach led the team	pp	structure_1
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The editor of the thesis that had the big nose made a lot of sense	the editor of the thesis made a lot of sense	adjunct	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The song of the singer that had long eyelashes was very smart	fail to follow	adjunct	structure_1
The pilot flew the airplane	The pilot flew	The police investigated the house with a garden	the police investigated	pp	structure_1
The dancer performed the routine	The dancer performed	Van Gogh sold the paintings with a broken heart	van gogh sold the paintings	pp	structure_2
The plains of the tribe looked strange	The plains of looked strange	The house of the painter that had the small windows looked odd	the house of that had looked odd	adjunct	structure_2
The photographer adjusted the lens	The photographer adjusted	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate	pp	structure_1
The musician tuned the guitar	The musician tuned	The basketball player won the game with his team	the basketball player won	pp	structure_2
The artist of the mural completed his work	The artist of completed his work	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of the drugs hurt everyone	adjunct	structure_1
The singer composed a song	The singer composed	The professor challenged the students with his projects	the professor challenged the students	pp	structure_2
The hiker climbed the mountain	The hiker climbed	The magician thanked the participant with a big nose	the magician thanked the participant	pp	structure_1
The baker kneaded the dough	The baker kneaded	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The chef of the restaurant that had the blue tiles pleased us	the chef of the restaurant pleased us	adjunct	structure_1
The castle of the kingdom awed the tourists	The castle of awed the tourists	The letter of the writer that had blonde hair arrived this morning	the letter of arrived this morning	adjunct	structure_1
The tailor altered the coat	The tailor altered	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The gold of the miner that had the impurities was worthless	the gold of that had the impurities was worthless	adjunct	structure_2
The forest of the animals pleased us	The forest of pleased us	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The carpenter built the house	The carpenter built	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The driver of the car that had the moustache was pretty cool	the driver of that had the moustache was pretty cool	adjunct	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The flowers of the valley that had the old castle excited the tourists	the flowers of excited the tourists	adjunct	structure_1
