demonstration	demon_label	test_sentence	response	attachment	structure
The chef cooked the meal	The chef cooked	Dan entered the room with a key	dan entered the room	pp	structure_2
The baker baked the cake	The baker baked	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The attorney of the company bothered me	The attorney of bothered me	The house of the painter that had the small windows looked odd	the house of that had the small windows looked odd	adjunct	structure_2
The singer composed a song	The singer composed	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The baker kneaded the dough	The baker kneaded	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The sculptor chiseled the statue	The sculptor chiseled	The guy caught the rat with a scar	the guy caught the rat	pp	structure_1
The gamer played the game	The gamer played	The police investigated the house with a garden	the police investigated the house	pp	structure_1
The detective solved the mystery	The detective solved	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The song of the player is really popular	The song of is really popular	The driver of the car that had the moustache was pretty cool	the driver of that had the was pretty cool	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The actor memorized the script	The actor memorized	The basketball player won the game with lots of audience	the basketball player won the game	pp	structure_1
The lawyer argued the case	The lawyer argued	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The musician tuned the guitar	The musician tuned	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The flowers of the valley that had the old castle excited the tourists	the flowers of the valley that had excited the tourists	adjunct	structure_1
The architect designed the building	The architect designed	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The gardener watered the plants	The gardener watered	Bruce leads the rock band with his voice	bruce leads	pp	structure_2
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The machine of the inventor that had the goatee was amazing	fail to follow	adjunct	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had made a lot of sense	adjunct	structure_1
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The forest of the animals pleased us	The forest of pleased us	The song of the singer that had long eyelashes was very smart	fail to follow	adjunct	structure_1
