demonstration	demon_label	test_sentence	response	attachment	structure
The chef seasoned the soup	The chef seasoned	The coach led the team with three members	the coach led	pp	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The singer composed a song	The singer composed	The guy caught the rat with a scar	the guy caught the rat	pp	structure_1
The plains of the tribe looked strange	The plains of looked strange	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The driver steered the car	The driver steered	Dan entered the room with a key	dan entered the room	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The mechanic fixed the engine	The mechanic fixed	The doctor saved the boy using a pacemaker	the doctor saved	pp	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The criminal of the gang that had a long scar disappeared last Monday	the criminal of the gang that disappeared last monday	adjunct	structure_2
The fisherman caught the trout	The fisherman caught	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The jeweler polished the diamond	The jeweler polished	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The chef cooked the meal	The chef cooked	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had made a lot of sense	adjunct	structure_1
The attorney of the company bothered me	The attorney of bothered me	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The pilot flew the airplane	The pilot flew	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The forest of the animals pleased us	The forest of pleased us	The letter of the writer that had blonde hair arrived this morning	the letter of arrived this morning	adjunct	structure_1
The sculptor chiseled the statue	The sculptor chiseled	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The car of the driver that had the moustache was pretty cool	the car of that had the moustache was pretty cool	adjunct	structure_1
The song of the player is really popular	The song of is really popular	The miner of the gold that had the impurities was worthless	the miner of that had the impurities was worthless	adjunct	structure_1
The gardener watered the plants	The gardener watered	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The machine of the inventor that had the goatee was amazing	fail to follow	adjunct	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The restaurant of the chef that had the blue tiles pleased us	fail to follow	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The singer of the song that had long eyelashes was very smart	the singer of that had long eyelashes was very smart	adjunct	structure_2
The journalist reported the news	The journalist reported	The basketball player won the game with his team	the basketball player won	pp	structure_2
