demonstration	demon_label	test_sentence	response	attachment	structure
The baker kneaded the dough	The baker kneaded	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The programmer wrote the code	The programmer wrote	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The jeweler polished the diamond	The jeweler polished	Charles runs a photo studio with two friends	charles runs	pp	structure_2
The dancer performed the routine	The dancer performed	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The house of the painter looked odd	The house of looked odd	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The tailor altered the coat	The tailor altered	The basketball player won the game with his team	the basketball player won with his team	pp	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The plains of the tribe looked strange	The plains of looked strange	The gold of the miner that had the impurities was worthless	the gold of that had was worthless	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The car of the driver that had the moustache was pretty cool	the car of that had the moustache was pretty cool	adjunct	structure_1
The market of the city attracted the collectors	The market of attracted the collectors	The painter of the house that had the small windows looked odd	the painter of looked odd	adjunct	structure_1
The detective solved the mystery	The detective solved	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The gamer played the game	The gamer played	Van Gogh sold the paintings with a broken heart	van gogh sold the paintings	pp	structure_2
The bird sang a melody	The bird sang	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The king of the mountain impressed Arthur	The king of impressed Arthur	The editor of the thesis that had the big nose made a lot of sense	fail to follow	adjunct	structure_2
The singer composed a song	The singer composed	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The song of the player is really popular	The song of is really popular	The church of the bishop that had the funny eyebrows looked odd	the church of that had the funny eyebrows looked odd	adjunct	structure_1
The student solved the equation	The student solved	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The journalist reported the news	The journalist reported	The guy caught the rat with a scar	the guy caught the rat	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The library of the school attracted many scholarse	The library of attracted many scholarse	The chef of the restaurant that had the blue tiles pleased us	the chef of that had the blue tiles pleased us	adjunct	structure_1
The librarian sorted the books	The librarian sorted	Dan entered the room with a window	dan entered the room	pp	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
