demonstration	demon_label	test_sentence	response	attachment	structure
The gardener watered the plants	The gardener watered	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The programmer wrote the code	The programmer wrote	Jasmine sang the song with the lovely students	fail to follow	pp	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The drugs of the supplier that had a nasty effect hurt everyone	fail to follow	adjunct	structure_2
The photographer adjusted the lens	The photographer adjusted	The guy caught the rat with a scar	the guy caught	pp	structure_1
The student read the book	The student read	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The church of the bishop that had the funny eyebrows looked odd	the church of looked odd	adjunct	structure_1
The castle of the kingdom awed the tourists	The castle of awed the tourists	The car of the driver that had the moustache was pretty cool	fail to follow	adjunct	structure_1
The artist of the mural completed his work	The artist of completed his work	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The tailor altered the coat	The tailor altered	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The director of the orchestra played well	The director of played well	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The dancer performed the routine	The dancer performed	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had the big nose made a lot of sense	adjunct	structure_1
The song of the player is really popular	The song of is really popular	The house of the painter that had the small windows looked odd	the house of that had looked odd	adjunct	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The singer composed a song	The singer composed	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The singer of the song that had long eyelashes was very smart	the singer of that had long eyelashes was very smart	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The architect designed the building	The architect designed	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The actor memorized the script	The actor memorized	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate the cake	pp	structure_2
The bird sang a melody	The bird sang	The magician amazed the participant with a fancy scene	the magician amazed the participant	pp	structure_2
The student solved the equation	The student solved	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The pilot flew the airplane	The pilot flew	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
