demonstration	demon_label	test_sentence	response	attachment	structure
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The director of the orchestra played well	The director of played well	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The tailor altered the coat	The tailor altered	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The student solved the equation	The student solved	The guy caught the rat with a scar	the guy caught	pp	structure_1
The forest of the animals pleased us	The forest of pleased us	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The plains of the tribe looked strange	The plains of looked strange	The gold of the miner that had the impurities was worthless	the gold of that had was worthless	adjunct	structure_2
The driver steered the car	The driver steered	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The manager of the factory was efficient	The manager of was efficient	The driver of the car that had the moustache was pretty cool	the driver of was pretty cool	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The bishop of the church that had the funny eyebrows looked odd	the bishop of that had the funny eyebrows looked odd	adjunct	structure_2
The librarian sorted the books	The librarian sorted	Bruce leads the rock band with his voice	bruce leads the rock band	pp	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that disappeared last monday	adjunct	structure_2
The programmer wrote the code	The programmer wrote	The doctor noticed the boy using big headphones	the doctor noticed the boy	pp	structure_1
The student read the book	The student read	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The artist of the mural completed his work	The artist of completed his work	The thesis of the editor that had the big nose made a lot of sense	the thesis of the editor made a lot of sense	adjunct	structure_1
The jeweler polished the diamond	The jeweler polished	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate	pp	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The architect designed the building	The architect designed	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The gardener watered the plants	The gardener watered	Mom melted the chocolate with an iron pot	mom melted	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The dancer performed the routine	The dancer performed	The basketball player won the game with lots of audience	the basketball player won the game	pp	structure_1
The lawyer argued the case	The lawyer argued	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
