demonstration	demon_label	test_sentence	response	attachment	structure
The journalist reported the news	The journalist reported	Jasmine sang the song with romantic lyrics	jasmine sang	pp	structure_1
The chef cooked the meal	The chef cooked	Van Gogh drew the paintings with starry night	van gogh drew the paintings	pp	structure_1
The librarian sorted the books	The librarian sorted	Dan entered the room with a key	dan entered the room	pp	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The car of the driver that had the moustache was pretty cool	fail to follow	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The restaurant of the chef that had the blue tiles pleased us	the restaurant of that pleased us	adjunct	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The forest of the animals pleased us	The forest of pleased us	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The bird sang a melody	The bird sang	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The flowers of the valley that had the old castle excited the tourists	fail to follow	adjunct	structure_1
The baker kneaded the dough	The baker kneaded	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The fisherman caught the trout	The fisherman caught	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The jeweler polished the diamond	The jeweler polished	The coach led the team with three members	the coach led	pp	structure_1
The manager of the factory was efficient	The manager of was efficient	The machine of the inventor that had the goatee was amazing	the machine of that had the goatee was amazing	adjunct	structure_1
The chef seasoned the soup	The chef seasoned	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The hiker climbed the mountain	The hiker climbed	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The sculptor chiseled the statue	The sculptor chiseled	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The musician tuned the guitar	The musician tuned	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The miner of the gold that had the impurities was worthless	the miner of worthless	adjunct	structure_1
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The director of the orchestra played well	The director of played well	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The gardener watered the plants	The gardener watered	Bruce leads the rock band with his voice	bruce leads	pp	structure_2
