demonstration	demon_label	test_sentence	response	attachment	structure
The student read the book	The student read	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
The dancer performed the routine	The dancer performed	Van Gogh drew the paintings with starry night	van gogh drew the paintings	pp	structure_1
The song of the player is really popular	The song of is really popular	The bishop of the church that had the funny eyebrows looked odd	the bishop of that had the funny eyebrows looked odd	adjunct	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The painter of the house that had the small windows looked odd	the painter of the small windows looked odd	adjunct	structure_1
The architect designed the building	The architect designed	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate with a silver fork	pp	structure_2
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The valley of the flowers that had the old castle excited the tourists	the valley of the excited the tourists	adjunct	structure_2
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The hiker climbed the mountain	The hiker climbed	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The baker baked the cake	The baker baked	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The collection of the store fascinated the students	The collection of fascinated the students	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The photographer adjusted the lens	The photographer adjusted	Bill cut the paper with a very sharp knife	bill cut	pp	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The thesis of the editor that had the big nose made a lot of sense	fail to follow	adjunct	structure_1
The bird sang a melody	The bird sang	The basketball player won the game with lots of audience	the basketball player won the game	pp	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The market of the city attracted the collectors	The market of attracted the collectors	The car of the driver that had the moustache was pretty cool	the car of was pretty cool	adjunct	structure_1
The lawyer argued the case	The lawyer argued	The coach led the team with three members	the coach led the team	pp	structure_1
The park of the city delighted the children	The park of delighted the children	The miner of the gold that had the impurities was worthless	the miner of worthless	adjunct	structure_1
The actor memorized the script	The actor memorized	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The mechanic fixed the engine	The mechanic fixed	Jasmine sang the song with romantic lyrics	jasmine sang the song	pp	structure_1
The tailor altered the coat	The tailor altered	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The manager of the factory was efficient	The manager of was efficient	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The jeweler polished the diamond	The jeweler polished	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
