demonstration	demon_label	test_sentence	response	attachment	structure
The photographer adjusted the lens	The photographer adjusted	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The singer composed a song	The singer composed	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The teacher explained the concept	The teacher explained	The basketball player won the game with lots of audience	the basketball player won the game	pp	structure_1
The carpenter built the house	The carpenter built	Dan entered the room with a window	dan entered	pp	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The artist of the mural completed his work	The artist of completed his work	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The mansion of the celebrity excited the fans	The mansion of excited the fans	The singer of the song that had long eyelashes was very smart	the singer of the song was very smart	adjunct	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The church of the bishop that had the funny eyebrows looked odd	the church of the bishop looked odd	adjunct	structure_1
The journalist reported the news	The journalist reported	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The king of the mountain impressed Arthur	The king of impressed Arthur	The machine of the inventor that had the goatee was amazing	fail to follow	adjunct	structure_1
The park of the city delighted the children	The park of delighted the children	The car of the driver that had the moustache was pretty cool	fail to follow	adjunct	structure_1
The gardener watered the plants	The gardener watered	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The student read the book	The student read	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The pilot flew the airplane	The pilot flew	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The dog of the officer came back this evening	The dog of came back this evening	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had made a lot of sense	adjunct	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The restaurant of the chef that had the blue tiles pleased us	the restaurant of pleased us	adjunct	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The miner of the gold that had the impurities was worthless	the miner of the gold was worthless	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The hiker climbed the mountain	The hiker climbed	The coach led the team with three members	the coach led	pp	structure_1
The manager of the factory was efficient	The manager of was efficient	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The mechanic fixed the engine	The mechanic fixed	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
The architect designed the building	The architect designed	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The chef seasoned the soup	The chef seasoned	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
