demonstration	demon_label	test_sentence	response	attachment	structure
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The house of the painter that had the small windows looked odd	fail to follow	adjunct	structure_2
The programmer wrote the code	The programmer wrote	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The designer of the dress took a bow	The designer of took a bow	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The gardener watered the plants	The gardener watered	Dan entered the room with a key	dan entered	pp	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of had a nasty effect hurt everyone	adjunct	structure_2
The hiker climbed the mountain	The hiker climbed	The coach led the team with three members	the coach led	pp	structure_1
The baker kneaded the dough	The baker kneaded	The police investigated the house with a garden	the police investigated	pp	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The bird sang a melody	The bird sang	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The carpenter built the house	The carpenter built	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The sculptor chiseled the statue	The sculptor chiseled	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The plains of the tribe looked strange	The plains of looked strange	The car of the driver that had the moustache was pretty cool	the car of was pretty cool	adjunct	structure_1
The gallery of the center impressed the critics	The gallery of impressed the critics	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The musician tuned the guitar	The musician tuned	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The gamer played the game	The gamer played	The guy caught the rat with a trap	the guy caught the rat	pp	structure_2
The chef cooked the meal	The chef cooked	The basketball player won the game with his team	the basketball player won	pp	structure_2
The mechanic fixed the engine	The mechanic fixed	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The chef of the restaurant that had the blue tiles pleased us	fail to follow	adjunct	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The baker baked the cake	The baker baked	Queen Elizabeth II ate the cake with a silver fork	queen elizabeth ii ate	pp	structure_2
The forest of the animals pleased us	The forest of pleased us	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The church of the bishop that had the funny eyebrows looked odd	the church of the funny eyebrows looked odd	adjunct	structure_1
