demonstration	demon_label	test_sentence	response	attachment	structure
The manager of the factory was efficient	The manager of was efficient	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that had a long scar disappeared last monday	adjunct	structure_2
The student solved the equation	The student solved	Michelle watched the movie with English subtitles	michelle watched the movie	pp	structure_1
The lawyer argued the case	The lawyer argued	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The chef seasoned the soup	The chef seasoned	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The restaurant of the chef that had the blue tiles pleased us	the restaurant of the blue tiles pleased us	adjunct	structure_2
The programmer wrote the code	The programmer wrote	Dan entered the room with a key	dan entered the room	pp	structure_2
The baker baked the cake	The baker baked	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The collection of the store fascinated the students	The collection of fascinated the students	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The driver of the car that had the moustache was pretty cool	the driver of had the moustache was pretty cool	adjunct	structure_2
The driver steered the car	The driver steered	The comedian entertained the crowd with witty jokes	the comedian entertained the crowd	pp	structure_2
The tailor altered the coat	The tailor altered	The guy caught the rat with a trap	the guy caught	pp	structure_2
The carpenter built the house	The carpenter built	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The hiker climbed the mountain	The hiker climbed	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The musician tuned the guitar	The musician tuned	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The market of the city attracted the collectors	The market of attracted the collectors	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The valley of the flowers that had the old castle excited the tourists	the valley of that had excited the tourists	adjunct	structure_2
The singer composed a song	The singer composed	Bruce leads the rock band with his voice	bruce leads the rock band	pp	structure_2
The house of the painter looked odd	The house of looked odd	The editor of the thesis that had the big nose made a lot of sense	the editor of that had made a lot of sense	adjunct	structure_2
The fisherman caught the trout	The fisherman caught	The doctor saved the boy using a pacemaker	the doctor saved	pp	structure_2
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The church of the bishop that had the funny eyebrows looked odd	fail to follow	adjunct	structure_1
