demonstration	demon_label	test_sentence	response	attachment	structure
The attorney of the company bothered me	The attorney of bothered me	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of hurt everyone	adjunct	structure_2
The programmer wrote the code	The programmer wrote	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The mechanic fixed the engine	The mechanic fixed	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The actor memorized the script	The actor memorized	Dan entered the room with a window	dan entered the room	pp	structure_1
The artist of the mural completed his work	The artist of completed his work	The inventor of the machine that had the goatee was amazing	the inventor of the machine was amazing	adjunct	structure_2
The baker baked the cake	The baker baked	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The student read the book	The student read	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The director of the orchestra played well	The director of played well	The car of the driver that had the moustache was pretty cool	the car of the driver was pretty cool	adjunct	structure_1
The photographer adjusted the lens	The photographer adjusted	The police investigated the house with a garden	the police investigated the house	pp	structure_1
The sculptor chiseled the statue	The sculptor chiseled	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The singer composed a song	The singer composed	The coach motivated the team with inspiring words	the coach motivated the team	pp	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The painter of the house that had the small windows looked odd	the painter of the house looked odd	adjunct	structure_1
The gamer played the game	The gamer played	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The miner of the gold that had the impurities was worthless	the miner of the gold was worthless	adjunct	structure_1
The castle of the kingdom awed the tourists	The castle of awed the tourists	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The park of the city delighted the children	The park of delighted the children	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The church of the bishop that had the funny eyebrows looked odd	the church of the funny eyebrows looked odd	adjunct	structure_1
The hiker climbed the mountain	The hiker climbed	The comedian saw the crowd with fresh flowers	the comedian saw the crowd	pp	structure_1
The dancer performed the routine	The dancer performed	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The baker kneaded the dough	The baker kneaded	The guy caught the rat with a scar	the guy caught	pp	structure_1
The designer of the dress took a bow	The designer of took a bow	The gang of the criminal that had a long scar disappeared last Monday	the gang of that had a long scar disappeared last monday	adjunct	structure_1
The song of the player is really popular	The song of is really popular	The singer of the song that had long eyelashes was very smart	the singer of that was very smart	adjunct	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The restaurant of the chef that had the blue tiles pleased us	the restaurant of that pleased us	adjunct	structure_2
The bakery of the district tempted the locals	The bakery of tempted the locals	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had the big nose made a lot of sense	adjunct	structure_1
